"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","prop_de","n_exclusive","median_lib"
11727,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3293,1,"TMMwsp",TRUE,FALSE,1.22296825576527,"fix_filter",43,1,3,0,0,593223
12135,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3710,1,"TMMwsp",TRUE,FALSE,1.31211702369503,"ctc_pipeline",43,2,5,0,0,654351
3721,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.683262298032558,"edger_default",43,2,5,0,0,654351
7695,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3974,1,"TMMwsp",TRUE,FALSE,0.74774291371349,"ablate_filter",43,2,5,0,0,654351
8425,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.25660168626922,"ablate_exclusive",43,2,5,0,0,654351
12135,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3710,1,"TMM",TRUE,FALSE,1.34836609183023,"ablate_tmmwsp",43,2,5,0,0,654351
12135,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3710,1,"TMMwsp",TRUE,FALSE,1.31211702369503,"ablate_priorcount",43,2,5,0,0,654351
12135,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3710,1,"TMMwsp",TRUE,FALSE,1.31211702369503,"ablate_fdr",43,2,5,0,0,654351
12135,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3710,1,"TMMwsp",TRUE,FALSE,1.31211702369503,"ablate_shrinkfloor",43,2,5,0,0,654351
12135,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3710,1,"TMMwsp",TRUE,FALSE,1.31211702369503,"ablate_lowinput",43,2,5,0,0,654351
9830,2,0,2,0,NA,0,1,0.1,NA,NA,NA,0,0,3973,1,"TMMwsp",FALSE,FALSE,0.959206092937367,"batch_removed",43,2,5,0,0,654351
9830,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3973,1,"TMMwsp",FALSE,FALSE,1.15568587971042,"batch_ignored",43,2,5,0,0,654351
12135,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3710,1,"TMMwsp",TRUE,FALSE,1.31211702369503,"fix_filter",43,2,5,0,0,654351
10642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3830,1,"TMMwsp",TRUE,FALSE,1.22072498335205,"ctc_pipeline",43,3,8,0,0,759906.5
3494,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.650456157529535,"edger_default",43,3,8,0,0,759906.5
7336,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3842,1,"TMMwsp",TRUE,FALSE,0.720534400790348,"ablate_filter",43,3,8,0,0,759906.5
6812,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15331777332224,"ablate_exclusive",43,3,8,0,0,759906.5
10642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3830,1,"TMM",TRUE,FALSE,1.22899266278682,"ablate_tmmwsp",43,3,8,0,0,759906.5
10642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3830,1,"TMMwsp",TRUE,FALSE,1.22072498335205,"ablate_priorcount",43,3,8,0,0,759906.5
10642,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3830,1,"TMMwsp",TRUE,FALSE,1.22072498335205,"ablate_fdr",43,3,8,0,0,759906.5
10642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3830,1,"TMMwsp",TRUE,FALSE,1.22072498335205,"ablate_shrinkfloor",43,3,8,0,0,759906.5
10642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3830,1,"TMMwsp",TRUE,FALSE,1.22072498335205,"ablate_lowinput",43,3,8,0,0,759906.5
9268,3,0,3,0,NA,0,1,0.1,NA,NA,NA,0,0,3842,1,"TMMwsp",FALSE,FALSE,0.984346672276208,"batch_removed",43,3,8,0,0,759906.5
9268,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3842,1,"TMMwsp",FALSE,FALSE,1.13773693646646,"batch_ignored",43,3,8,0,0,759906.5
10642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3830,1,"TMMwsp",TRUE,FALSE,1.22072498335205,"fix_filter",43,3,8,0,0,759906.5
12228,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3113,1,"TMMwsp",TRUE,FALSE,1.21651999030075,"ctc_pipeline",44,1,3,0,0,780472.5
4661,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.76004866541285,"edger_default",44,1,3,0,0,780472.5
8897,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4236,1,"TMMwsp",TRUE,FALSE,0.846823344217723,"ablate_filter",44,1,3,0,0,780472.5
9115,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15408756068645,"ablate_exclusive",44,1,3,0,0,780472.5
12228,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3113,1,"TMM",TRUE,FALSE,1.22545367244006,"ablate_tmmwsp",44,1,3,0,0,780472.5
12228,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3113,1,"TMMwsp",TRUE,FALSE,1.21651999030075,"ablate_priorcount",44,1,3,0,0,780472.5
12228,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3113,1,"TMMwsp",TRUE,FALSE,1.21651999030075,"ablate_fdr",44,1,3,0,0,780472.5
12228,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3113,1,"TMMwsp",TRUE,FALSE,1.21651999030075,"ablate_shrinkfloor",44,1,3,0,0,780472.5
12228,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3113,1,"TMMwsp",TRUE,FALSE,1.21651999030075,"ablate_lowinput",44,1,3,0,0,780472.5
11026,30,0,30,0,NA,0,1,0.1,NA,NA,NA,0,0,4068,1,"TMMwsp",FALSE,FALSE,0.771663459086678,"batch_removed",44,1,3,0,0,780472.5
11026,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4068,1,"TMMwsp",FALSE,FALSE,1.21804382896472,"batch_ignored",44,1,3,0,0,780472.5
12228,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3113,1,"TMMwsp",TRUE,FALSE,1.21651999030075,"fix_filter",44,1,3,0,0,780472.5
12467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3625,1,"TMMwsp",TRUE,FALSE,1.27303158874388,"ctc_pipeline",44,2,5,0,0,767986
4416,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.718876117454874,"edger_default",44,2,5,0,0,767986
8308,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3892,1,"TMMwsp",TRUE,FALSE,0.783365274116784,"ablate_filter",44,2,5,0,0,767986
8842,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.21407659881787,"ablate_exclusive",44,2,5,0,0,767986
12467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3625,1,"TMM",TRUE,FALSE,1.28393823154325,"ablate_tmmwsp",44,2,5,0,0,767986
12467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3625,1,"TMMwsp",TRUE,FALSE,1.27303158874388,"ablate_priorcount",44,2,5,0,0,767986
12467,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3625,1,"TMMwsp",TRUE,FALSE,1.27303158874388,"ablate_fdr",44,2,5,0,0,767986
12467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3625,1,"TMMwsp",TRUE,FALSE,1.27303158874388,"ablate_shrinkfloor",44,2,5,0,0,767986
12467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3625,1,"TMMwsp",TRUE,FALSE,1.27303158874388,"ablate_lowinput",44,2,5,0,0,767986
10196,3,0,3,0,NA,0,1,0.1,NA,NA,NA,0,0,3887,1,"TMMwsp",FALSE,FALSE,0.912965276848898,"batch_removed",44,2,5,0,0,767986
10196,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3887,1,"TMMwsp",FALSE,FALSE,1.1267891222949,"batch_ignored",44,2,5,0,0,767986
12467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3625,1,"TMMwsp",TRUE,FALSE,1.27303158874388,"fix_filter",44,2,5,0,0,767986
10896,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3582,1,"TMMwsp",TRUE,FALSE,1.137651313243,"ctc_pipeline",44,3,8,0,0,756684.5
3762,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.585816561107743,"edger_default",44,3,8,0,0,756684.5
7346,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3584,1,"TMMwsp",TRUE,FALSE,0.631155560792435,"ablate_filter",44,3,8,0,0,756684.5
7314,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.08681187811327,"ablate_exclusive",44,3,8,0,0,756684.5
10896,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3582,1,"TMM",TRUE,FALSE,1.14865900078417,"ablate_tmmwsp",44,3,8,0,0,756684.5
10896,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3582,1,"TMMwsp",TRUE,FALSE,1.137651313243,"ablate_priorcount",44,3,8,0,0,756684.5
10896,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3582,1,"TMMwsp",TRUE,FALSE,1.137651313243,"ablate_fdr",44,3,8,0,0,756684.5
10896,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3582,1,"TMMwsp",TRUE,FALSE,1.137651313243,"ablate_shrinkfloor",44,3,8,0,0,756684.5
10896,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3582,1,"TMMwsp",TRUE,FALSE,1.137651313243,"ablate_lowinput",44,3,8,0,0,756684.5
9483,2,0,2,0,NA,0,1,0.1,NA,NA,NA,0,0,3584,1,"TMMwsp",FALSE,FALSE,0.926247893193168,"batch_removed",44,3,8,0,0,756684.5
9483,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3584,1,"TMMwsp",FALSE,FALSE,1.07377892072171,"batch_ignored",44,3,8,0,0,756684.5
10896,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3582,1,"TMMwsp",TRUE,FALSE,1.137651313243,"fix_filter",44,3,8,0,0,756684.5
12498,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3350,1,"TMMwsp",TRUE,FALSE,1.2185623340756,"ctc_pipeline",45,1,3,0,0,699747.5
4551,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.786531884867941,"edger_default",45,1,3,0,0,699747.5
8814,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4263,1,"TMMwsp",TRUE,FALSE,0.836512384279134,"ablate_filter",45,1,3,0,0,699747.5
9148,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.18418449878939,"ablate_exclusive",45,1,3,0,0,699747.5
12498,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3350,1,"TMM",TRUE,FALSE,1.27292895516334,"ablate_tmmwsp",45,1,3,0,0,699747.5
12498,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3350,1,"TMMwsp",TRUE,FALSE,1.2185623340756,"ablate_priorcount",45,1,3,0,0,699747.5
12498,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3350,1,"TMMwsp",TRUE,FALSE,1.2185623340756,"ablate_fdr",45,1,3,0,0,699747.5
12498,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3350,1,"TMMwsp",TRUE,FALSE,1.2185623340756,"ablate_shrinkfloor",45,1,3,0,0,699747.5
12498,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3350,1,"TMMwsp",TRUE,FALSE,1.2185623340756,"ablate_lowinput",45,1,3,0,0,699747.5
11129,11,0,11,0,NA,0,1,0.1,NA,NA,NA,0,0,4177,1,"TMMwsp",FALSE,FALSE,0.85297831370288,"batch_removed",45,1,3,0,0,699747.5
11129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4177,1,"TMMwsp",FALSE,FALSE,1.19261235970513,"batch_ignored",45,1,3,0,0,699747.5
12498,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3350,1,"TMMwsp",TRUE,FALSE,1.2185623340756,"fix_filter",45,1,3,0,0,699747.5
12628,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3845,1,"TMMwsp",TRUE,FALSE,1.27272105206435,"ctc_pipeline",45,2,5,0,0,769431.5
4451,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.737098635540132,"edger_default",45,2,5,0,0,769431.5
8613,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,4162,1,"TMMwsp",TRUE,FALSE,0.815719593340385,"ablate_filter",45,2,5,0,0,769431.5
8783,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20499009188439,"ablate_exclusive",45,2,5,0,0,769431.5
12628,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3845,1,"TMM",TRUE,FALSE,1.28292677798591,"ablate_tmmwsp",45,2,5,0,0,769431.5
12628,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3845,1,"TMMwsp",TRUE,FALSE,1.27272105206435,"ablate_priorcount",45,2,5,0,0,769431.5
12628,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3845,1,"TMMwsp",TRUE,FALSE,1.27272105206435,"ablate_fdr",45,2,5,0,0,769431.5
12628,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3845,1,"TMMwsp",TRUE,FALSE,1.27272105206435,"ablate_shrinkfloor",45,2,5,0,0,769431.5
12628,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3845,1,"TMMwsp",TRUE,FALSE,1.27272105206435,"ablate_lowinput",45,2,5,0,0,769431.5
10442,4,0,4,0,NA,0,1,0.1,NA,NA,NA,0,0,4157,1,"TMMwsp",FALSE,FALSE,0.922285073883921,"batch_removed",45,2,5,0,0,769431.5
10442,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,4157,1,"TMMwsp",FALSE,FALSE,1.15252106860031,"batch_ignored",45,2,5,0,0,769431.5
12628,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3845,1,"TMMwsp",TRUE,FALSE,1.27272105206435,"fix_filter",45,2,5,0,0,769431.5
11506,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3393,1,"TMMwsp",TRUE,FALSE,1.0826692474782,"ctc_pipeline",45,3,8,0,0,835432.5
4476,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.600906692396564,"edger_default",45,3,8,0,0,835432.5
7876,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3400,1,"TMMwsp",TRUE,FALSE,0.637777053704779,"ablate_filter",45,3,8,0,0,835432.5
8113,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.04101548603506,"ablate_exclusive",45,3,8,0,0,835432.5
11506,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3393,1,"TMM",TRUE,FALSE,1.09807626578443,"ablate_tmmwsp",45,3,8,0,0,835432.5
11506,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3393,1,"TMMwsp",TRUE,FALSE,1.0826692474782,"ablate_priorcount",45,3,8,0,0,835432.5
11506,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3393,1,"TMMwsp",TRUE,FALSE,1.0826692474782,"ablate_fdr",45,3,8,0,0,835432.5
11506,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3393,1,"TMMwsp",TRUE,FALSE,1.0826692474782,"ablate_shrinkfloor",45,3,8,0,0,835432.5
11506,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3393,1,"TMMwsp",TRUE,FALSE,1.0826692474782,"ablate_lowinput",45,3,8,0,0,835432.5
10071,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3400,1,"TMMwsp",FALSE,FALSE,0.909518882071468,"batch_removed",45,3,8,0,0,835432.5
10071,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3400,1,"TMMwsp",FALSE,FALSE,1.0338797668109,"batch_ignored",45,3,8,0,0,835432.5
11506,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3393,1,"TMMwsp",TRUE,FALSE,1.0826692474782,"fix_filter",45,3,8,0,0,835432.5
12022,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3279,1,"TMMwsp",TRUE,FALSE,1.25201228210499,"ctc_pipeline",46,1,3,0,0,979583
4555,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.843852945013497,"edger_default",46,1,3,0,0,979583
8707,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4152,1,"TMMwsp",TRUE,FALSE,0.894630579649282,"ablate_filter",46,1,3,0,0,979583
8743,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20996431802348,"ablate_exclusive",46,1,3,0,0,979583
12022,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3279,1,"TMM",TRUE,FALSE,1.27582596727392,"ablate_tmmwsp",46,1,3,0,0,979583
12022,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3279,1,"TMMwsp",TRUE,FALSE,1.25201228210499,"ablate_priorcount",46,1,3,0,0,979583
12022,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3279,1,"TMMwsp",TRUE,FALSE,1.25201228210499,"ablate_fdr",46,1,3,0,0,979583
12022,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3279,1,"TMMwsp",TRUE,FALSE,1.25201228210499,"ablate_shrinkfloor",46,1,3,0,0,979583
12022,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3279,1,"TMMwsp",TRUE,FALSE,1.25201228210499,"ablate_lowinput",46,1,3,0,0,979583
10716,21,0,21,0,NA,0,1,0.1,NA,NA,NA,0,0,4072,1,"TMMwsp",FALSE,FALSE,0.822932119624984,"batch_removed",46,1,3,0,0,979583
10716,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4072,1,"TMMwsp",FALSE,FALSE,1.22335392762951,"batch_ignored",46,1,3,0,0,979583
12022,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3279,1,"TMMwsp",TRUE,FALSE,1.25201228210499,"fix_filter",46,1,3,0,0,979583
12856,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3475,1,"TMMwsp",TRUE,FALSE,1.20915307546858,"ctc_pipeline",46,2,5,0,0,907512
4959,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.703796092703392,"edger_default",46,2,5,0,0,907512
8676,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3717,1,"TMMwsp",TRUE,FALSE,0.760807422516507,"ablate_filter",46,2,5,0,0,907512
9381,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15473603798435,"ablate_exclusive",46,2,5,0,0,907512
12856,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3475,1,"TMM",TRUE,FALSE,1.22229485813621,"ablate_tmmwsp",46,2,5,0,0,907512
12856,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3475,1,"TMMwsp",TRUE,FALSE,1.20915307546858,"ablate_priorcount",46,2,5,0,0,907512
12856,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3475,1,"TMMwsp",TRUE,FALSE,1.20915307546858,"ablate_fdr",46,2,5,0,0,907512
12856,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3475,1,"TMMwsp",TRUE,FALSE,1.20915307546858,"ablate_shrinkfloor",46,2,5,0,0,907512
12856,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3475,1,"TMMwsp",TRUE,FALSE,1.20915307546858,"ablate_lowinput",46,2,5,0,0,907512
10559,6,0,6,0,NA,0,1,0.1,NA,NA,NA,0,0,3713,1,"TMMwsp",FALSE,FALSE,0.870956610792224,"batch_removed",46,2,5,0,0,907512
10559,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3713,1,"TMMwsp",FALSE,FALSE,1.08114346076788,"batch_ignored",46,2,5,0,0,907512
12856,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3475,1,"TMMwsp",TRUE,FALSE,1.20915307546858,"fix_filter",46,2,5,0,0,907512
11480,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3538,1,"TMMwsp",TRUE,FALSE,1.12884676988041,"ctc_pipeline",46,3,8,0,0,845296.5
4152,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.59241753743811,"edger_default",46,3,8,0,0,845296.5
7699,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3547,1,"TMMwsp",TRUE,FALSE,0.63648537641057,"ablate_filter",46,3,8,0,0,845296.5
7942,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.0804130327986,"ablate_exclusive",46,3,8,0,0,845296.5
11480,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3538,1,"TMM",TRUE,FALSE,1.14020789025349,"ablate_tmmwsp",46,3,8,0,0,845296.5
11480,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3538,1,"TMMwsp",TRUE,FALSE,1.12884676988041,"ablate_priorcount",46,3,8,0,0,845296.5
11480,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3538,1,"TMMwsp",TRUE,FALSE,1.12884676988041,"ablate_fdr",46,3,8,0,0,845296.5
11480,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3538,1,"TMMwsp",TRUE,FALSE,1.12884676988041,"ablate_shrinkfloor",46,3,8,0,0,845296.5
11480,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3538,1,"TMMwsp",TRUE,FALSE,1.12884676988041,"ablate_lowinput",46,3,8,0,0,845296.5
10087,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3547,1,"TMMwsp",FALSE,FALSE,0.935950598502878,"batch_removed",46,3,8,0,0,845296.5
10087,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3547,1,"TMMwsp",FALSE,FALSE,1.07074498798465,"batch_ignored",46,3,8,0,0,845296.5
11480,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3538,1,"TMMwsp",TRUE,FALSE,1.12884676988041,"fix_filter",46,3,8,0,0,845296.5
13095,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3115,1,"TMMwsp",TRUE,FALSE,1.08633693419955,"ctc_pipeline",47,1,3,0,0,1187043
5664,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.725283773598295,"edger_default",47,1,3,0,0,1187043
9736,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4072,1,"TMMwsp",TRUE,FALSE,0.773786924792026,"ablate_filter",47,1,3,0,0,1187043
9980,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.05059599377168,"ablate_exclusive",47,1,3,0,0,1187043
13095,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3115,1,"TMM",TRUE,FALSE,1.09338199775081,"ablate_tmmwsp",47,1,3,0,0,1187043
13095,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3115,1,"TMMwsp",TRUE,FALSE,1.08633693419955,"ablate_priorcount",47,1,3,0,0,1187043
13095,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3115,1,"TMMwsp",TRUE,FALSE,1.08633693419955,"ablate_fdr",47,1,3,0,0,1187043
13095,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3115,1,"TMMwsp",TRUE,FALSE,1.08633693419955,"ablate_shrinkfloor",47,1,3,0,0,1187043
13095,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3115,1,"TMMwsp",TRUE,FALSE,1.08633693419955,"ablate_lowinput",47,1,3,0,0,1187043
11872,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3955,1,"TMMwsp",FALSE,FALSE,0.707634328299089,"batch_removed",47,1,3,0,0,1187043
11872,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3955,1,"TMMwsp",FALSE,FALSE,1.09312028196795,"batch_ignored",47,1,3,0,0,1187043
13095,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3115,1,"TMMwsp",TRUE,FALSE,1.08633693419955,"fix_filter",47,1,3,0,0,1187043
12835,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.21717139387797,"ctc_pipeline",47,2,5,0,0,1018647.5
4953,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.714005079753075,"edger_default",47,2,5,0,0,1018647.5
8646,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,0.768344171462165,"ablate_filter",47,2,5,0,0,1018647.5
9389,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.16641010838476,"ablate_exclusive",47,2,5,0,0,1018647.5
12835,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMM",TRUE,FALSE,1.23253930595486,"ablate_tmmwsp",47,2,5,0,0,1018647.5
12835,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.21717139387797,"ablate_priorcount",47,2,5,0,0,1018647.5
12835,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.21717139387797,"ablate_fdr",47,2,5,0,0,1018647.5
