"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","batch_sd","batch_balanced","n_per_group","median_lib"
10585,165,153,12,1720,0.088953488372093,0.927272727272727,0.0727272727272727,0.1,0.259928105268701,0,0,0,57,3922,0.985466598674146,"TMMwsp",FALSE,FALSE,0.983124650525192,"batch_ignored",38,4,0,FALSE,5,919129.5
13617,81,78,3,1720,0.0453488372093023,0.962962962962963,0.037037037037037,0.1,0.209595187183648,0,0,0,70,2736,0.982090643274854,"TMMwsp",TRUE,FALSE,1.40411059474867,"ctc_pipeline",38,5,0.35,FALSE,5,984472
10531,1249,257,992,1720,0.149418604651163,0.205764611689351,0.794235388310649,0.1,0.154199415439737,0,0.00245700245700246,0,70,4032,0.982638888888889,"TMMwsp",FALSE,FALSE,0.877927450847375,"batch_removed",38,5,0.35,FALSE,5,984472
10531,234,160,74,1720,0.0930232558139535,0.683760683760684,0.316239316239316,0.1,0.217903526020258,0,0.00245700245700246,0,70,4032,0.982638888888889,"TMMwsp",FALSE,FALSE,1.10074865867513,"batch_ignored",38,5,0.35,FALSE,5,984472
13421,73,70,3,1720,0.0406976744186047,0.958904109589041,0.0410958904109589,0.1,0.216989601001249,0,0,0,71,2884,0.983356449375867,"TMMwsp",TRUE,FALSE,1.41769262422082,"ctc_pipeline",38,6,0.7,FALSE,5,770782.5
10210,683,207,476,1720,0.120348837209302,0.30307467057101,0.69692532942899,0.1,0.172005049260093,0,0,0,71,4061,0.982762866289091,"TMMwsp",FALSE,FALSE,0.880744029138291,"batch_removed",38,6,0.7,FALSE,5,770782.5
10210,196,118,78,1720,0.0686046511627907,0.602040816326531,0.397959183673469,0.1,0.184931777554738,0,0,0,71,4061,0.982762866289091,"TMMwsp",FALSE,FALSE,1.34546041050112,"batch_ignored",38,6,0.7,FALSE,5,770782.5
12479,147,139,8,1720,0.0808139534883721,0.945578231292517,0.054421768707483,0.1,0.252971992008353,0,0,0,59,3683,0.984795004072767,"TMMwsp",TRUE,FALSE,1.25285121339721,"ctc_pipeline",39,1,0,TRUE,5,1030624.5
10239,231,176,55,1720,0.102325581395349,0.761904761904762,0.238095238095238,0.1,0.237837598614069,0,0.00248138957816377,0,59,3974,0.985153497735279,"TMMwsp",FALSE,FALSE,0.89939501547419,"batch_removed",39,1,0,TRUE,5,1030624.5
10239,175,157,18,1720,0.0912790697674419,0.897142857142857,0.102857142857143,0.1,0.249179015469749,0,0.00248138957816377,0,59,3974,0.985153497735279,"TMMwsp",FALSE,FALSE,0.990019376081044,"batch_ignored",39,1,0,TRUE,5,1030624.5
13004,154,151,3,1720,0.0877906976744186,0.980519480519481,0.0194805194805195,0.1,0.264714034239534,0,0.00240963855421687,0,76,3683,0.980993755090958,"TMMwsp",TRUE,FALSE,1.24563772007084,"ctc_pipeline",39,2,0.35,TRUE,5,839125
10815,202,163,39,1720,0.0947674418604651,0.806930693069307,0.193069306930693,0.1,0.243757497907994,0,0.00240963855421687,0,76,4035,0.981164807930607,"TMMwsp",FALSE,FALSE,0.905678761757211,"batch_removed",39,2,0.35,TRUE,5,839125
10815,139,133,6,1720,0.0773255813953488,0.956834532374101,0.0431654676258993,0.1,0.260544994078056,0,0.00240963855421687,0,76,4035,0.981164807930607,"TMMwsp",FALSE,FALSE,1.11638067530662,"batch_ignored",39,2,0.35,TRUE,5,839125
12680,119,111,8,1720,0.0645348837209302,0.932773109243697,0.0672268907563025,0.1,0.26884355910667,0,0,0,53,3539,0.985871715173778,"TMMwsp",TRUE,FALSE,1.2057378945473,"ctc_pipeline",39,3,0.7,TRUE,5,985791
10483,186,147,39,1720,0.0854651162790698,0.790322580645161,0.209677419354839,0.1,0.240249356077154,0,0,0,53,3813,0.986100183582481,"TMMwsp",FALSE,FALSE,0.86528335057063,"batch_removed",39,3,0.7,TRUE,5,985791
10483,53,52,1,1720,0.0302325581395349,0.981132075471698,0.0188679245283019,0.1,0.255081616933194,0,0,0,53,3813,0.986100183582481,"TMMwsp",FALSE,FALSE,1.4073050464415,"batch_ignored",39,3,0.7,TRUE,5,985791
13915,87,84,3,1720,0.0488372093023256,0.96551724137931,0.0344827586206897,0.1,0.22534917336837,0,0,0,65,2824,0.985127478753541,"TMMwsp",TRUE,FALSE,1.35517084803779,"ctc_pipeline",39,4,0,FALSE,5,880994.5
10811,733,230,503,1720,0.133720930232558,0.313778990450205,0.686221009549795,0.1,0.175318217467565,0,0,0,65,4032,0.983878968253968,"TMMwsp",FALSE,FALSE,0.846104825483403,"batch_removed",39,4,0,FALSE,5,880994.5
10811,148,140,8,1720,0.0813953488372093,0.945945945945946,0.0540540540540541,0.1,0.254580667144597,0,0,0,65,4032,0.983878968253968,"TMMwsp",FALSE,FALSE,0.98608475862045,"batch_ignored",39,4,0,FALSE,5,880994.5
13710,70,70,0,1720,0.0406976744186047,1,0,0.1,0.208478919070962,0,0,0,56,2864,0.987081005586592,"TMMwsp",TRUE,FALSE,1.38790406983031,"ctc_pipeline",39,5,0.35,FALSE,5,773326
10454,721,219,502,1720,0.127325581395349,0.30374479889043,0.69625520110957,0.1,0.166218524764616,0,0,0,56,4051,0.986176252777092,"TMMwsp",FALSE,FALSE,0.8777364095003,"batch_removed",39,5,0.35,FALSE,5,773326
10454,153,129,24,1720,0.075,0.843137254901961,0.156862745098039,0.1,0.214712469516734,0,0,0,56,4051,0.986176252777092,"TMMwsp",FALSE,FALSE,1.08237610123605,"batch_ignored",39,5,0.35,FALSE,5,773326
13202,80,77,3,1720,0.0447674418604651,0.9625,0.0375,0.1,0.201850747214646,0,0,0,69,2860,0.984615384615385,"TMMwsp",TRUE,FALSE,1.43277177772559,"ctc_pipeline",39,6,0.7,FALSE,5,861615.5
10045,771,211,560,1720,0.122674418604651,0.27367055771725,0.72632944228275,0.1,0.160950459884905,0.00833333333333333,0,1,69,4155,0.983393501805054,"TMMwsp",FALSE,FALSE,0.860099016809867,"batch_removed",39,6,0.7,FALSE,5,861615.5
10045,255,116,139,1720,0.0674418604651163,0.454901960784314,0.545098039215686,0.1,0.169678613701684,0,0,0,69,4155,0.983393501805054,"TMMwsp",FALSE,FALSE,1.31798389495773,"batch_ignored",39,6,0.7,FALSE,5,861615.5
12734,154,149,5,1720,0.0866279069767442,0.967532467532468,0.0324675324675325,0.1,0.272163014795311,0,0,0,82,3607,0.979207097310785,"TMMwsp",TRUE,FALSE,1.25029401377669,"ctc_pipeline",40,1,0,TRUE,5,979203.5
10585,222,179,43,1720,0.10406976744186,0.806306306306306,0.193693693693694,0.1,0.249240746574092,0,0,0,82,3977,0.979381443298969,"TMMwsp",FALSE,FALSE,0.891709524357476,"batch_removed",40,1,0,TRUE,5,979203.5
10585,178,165,13,1720,0.0959302325581395,0.926966292134832,0.0730337078651685,0.1,0.264979770298852,0,0,0,82,3977,0.979381443298969,"TMMwsp",FALSE,FALSE,0.988055099420941,"batch_ignored",40,1,0,TRUE,5,979203.5
12851,133,128,5,1720,0.0744186046511628,0.962406015037594,0.037593984962406,0.1,0.274318947925272,0,0,0,67,3563,0.981195621667134,"TMMwsp",TRUE,FALSE,1.23478709729252,"ctc_pipeline",40,2,0.35,TRUE,5,1033451
10557,213,170,43,1720,0.0988372093023256,0.7981220657277,0.2018779342723,0.1,0.250370008495707,0,0,0,67,3845,0.98257477243173,"TMMwsp",FALSE,FALSE,0.887979607179221,"batch_removed",40,2,0.35,TRUE,5,1033451
10557,127,117,10,1720,0.0680232558139535,0.921259842519685,0.078740157480315,0.1,0.262809793628225,0,0,0,67,3845,0.98257477243173,"TMMwsp",FALSE,FALSE,1.08999290239645,"batch_ignored",40,2,0.35,TRUE,5,1033451
11703,88,86,2,1720,0.05,0.977272727272727,0.0227272727272727,0.1,0.231860654859904,0,0,0,49,3790,0.987071240105541,"TMMwsp",TRUE,FALSE,1.31302264339732,"ctc_pipeline",40,3,0.7,TRUE,5,657524.5
9434,131,104,27,1720,0.0604651162790698,0.793893129770992,0.206106870229008,0.1,0.200800757981235,0,0,0,49,4038,0.987865279841506,"TMMwsp",FALSE,FALSE,0.958749031033221,"batch_removed",40,3,0.7,TRUE,5,657524.5
9434,46,46,0,1720,0.0267441860465116,1,0,0.1,0.213916349334813,0,0,0,49,4038,0.987865279841506,"TMMwsp",FALSE,FALSE,1.46727212296007,"batch_ignored",40,3,0.7,TRUE,5,657524.5
14560,91,84,7,1720,0.0488372093023256,0.923076923076923,0.0769230769230769,0.1,0.22974883049359,0,0,0,76,2593,0.98264558426533,"TMMwsp",TRUE,FALSE,1.24398617619458,"ctc_pipeline",40,4,0,FALSE,5,1026477.5
11393,852,259,593,1720,0.150581395348837,0.303990610328638,0.696009389671362,0.1,0.188765518447886,0,0,0,76,3730,0.979624664879357,"TMMwsp",FALSE,FALSE,0.794826831146747,"batch_removed",40,4,0,FALSE,5,1026477.5
11393,161,149,12,1720,0.0866279069767442,0.925465838509317,0.0745341614906832,0.1,0.269217374674571,0,0,0,76,3730,0.979624664879357,"TMMwsp",FALSE,FALSE,0.913818284705109,"batch_ignored",40,4,0,FALSE,5,1026477.5
13707,95,95,0,1720,0.0552325581395349,1,0,0.1,0.226807084174789,0,0.00240963855421687,0,62,2683,0.983600447260529,"TMMwsp",TRUE,FALSE,1.3487257708343,"ctc_pipeline",40,5,0.35,FALSE,5,1072983.5
10550,735,237,498,1720,0.137790697674419,0.322448979591837,0.677551020408163,0.1,0.185116741616874,0,0.00240963855421687,0,62,3759,0.983506251662676,"TMMwsp",FALSE,FALSE,0.832288034690399,"batch_removed",40,5,0.35,FALSE,5,1072983.5
10550,182,148,34,1720,0.086046511627907,0.813186813186813,0.186813186813187,0.1,0.230326873908557,0,0.00240963855421687,0,62,3759,0.983506251662676,"TMMwsp",FALSE,FALSE,1.06220217695282,"batch_ignored",40,5,0.35,FALSE,5,1072983.5
12794,72,70,2,1720,0.0406976744186047,0.972222222222222,0.0277777777777778,0.1,0.211022297376324,0,0.00242130750605327,0,44,2985,0.987939698492462,"TMMwsp",TRUE,FALSE,1.49247876569245,"ctc_pipeline",40,6,0.7,FALSE,5,825101.5
9631,402,163,239,1720,0.0947674418604651,0.40547263681592,0.59452736318408,0.1,0.180427479325793,0,0,0,44,4174,0.989458552946814,"TMMwsp",FALSE,FALSE,0.888437678532928,"batch_removed",40,6,0.7,FALSE,5,825101.5
9631,247,119,128,1720,0.0691860465116279,0.481781376518219,0.518218623481781,0.1,0.168659881474454,0,0,0,44,4174,0.989458552946814,"TMMwsp",FALSE,FALSE,1.39253690506075,"batch_ignored",40,6,0.7,FALSE,5,825101.5
12994,130,125,5,1720,0.0726744186046512,0.961538461538462,0.0384615384615385,0.1,0.260061133863606,0,0,0,63,3665,0.984174624829468,"TMMwsp",TRUE,FALSE,1.27487091409226,"ctc_pipeline",41,1,0,TRUE,5,932539.5
10719,211,168,43,1720,0.0976744186046512,0.796208530805687,0.203791469194313,0.1,0.240235052092263,0,0,0,63,3956,0.98407482305359,"TMMwsp",FALSE,FALSE,0.938757644710174,"batch_removed",41,1,0,TRUE,5,932539.5
10719,153,143,10,1720,0.0831395348837209,0.934640522875817,0.065359477124183,0.1,0.256809966705289,0,0.00261096605744125,0,63,3956,0.98407482305359,"TMMwsp",FALSE,FALSE,1.01686715686744,"batch_ignored",41,1,0,TRUE,5,932539.5
12500,131,126,5,1720,0.0732558139534884,0.961832061068702,0.0381679389312977,0.1,0.259130346422731,0,0,0,54,3721,0.986025262026337,"TMMwsp",TRUE,FALSE,1.28687322287053,"ctc_pipeline",41,2,0.35,TRUE,5,694855
10212,189,157,32,1720,0.0912790697674419,0.830687830687831,0.169312169312169,0.1,0.235304075588034,0,0.00240963855421687,0,54,3961,0.986367079020449,"TMMwsp",FALSE,FALSE,0.941418568486721,"batch_removed",41,2,0.35,TRUE,5,694855
10212,123,118,5,1720,0.0686046511627907,0.959349593495935,0.040650406504065,0.1,0.244962477523764,0,0,0,54,3961,0.986367079020449,"TMMwsp",FALSE,FALSE,1.15446271201538,"batch_ignored",41,2,0.35,TRUE,5,694855
13143,134,130,4,1720,0.0755813953488372,0.970149253731343,0.0298507462686567,0.1,0.266906188046847,0,0,0,61,3617,0.984241083771081,"TMMwsp",TRUE,FALSE,1.18362902056725,"ctc_pipeline",41,3,0.7,TRUE,5,1076502.5
10778,203,160,43,1720,0.0930232558139535,0.788177339901478,0.211822660098522,0.1,0.234819373034896,0,0,0,61,3894,0.984334874165383,"TMMwsp",FALSE,FALSE,0.840302283851111,"batch_removed",41,3,0.7,TRUE,5,1076502.5
10778,65,65,0,1720,0.0377906976744186,1,0,0.1,0.243465028399662,0,0,0,61,3894,0.984334874165383,"TMMwsp",FALSE,FALSE,1.39415403168084,"batch_ignored",41,3,0.7,TRUE,5,1076502.5
13245,79,75,4,1720,0.0436046511627907,0.949367088607595,0.0506329113924051,0.1,0.210660272495512,0,0,0,53,2930,0.986348122866894,"TMMwsp",TRUE,FALSE,1.48917870107144,"ctc_pipeline",41,4,0,FALSE,5,662483
10047,873,240,633,1720,0.13953488372093,0.274914089347079,0.725085910652921,0.1,0.16319546473556,0,0.00237529691211401,0,53,4027,0.986838837844549,"TMMwsp",FALSE,FALSE,0.935844082976078,"batch_removed",41,4,0,FALSE,5,662483
10047,155,148,7,1720,0.086046511627907,0.954838709677419,0.0451612903225806,0.1,0.249868336233626,0,0.00237529691211401,0,53,4027,0.986838837844549,"TMMwsp",FALSE,FALSE,1.0686736298118,"batch_ignored",41,4,0,FALSE,5,662483
13706,80,78,2,1720,0.0453488372093023,0.975,0.025,0.1,0.22779278719126,0,0,0,67,2751,0.984005816066885,"TMMwsp",TRUE,FALSE,1.38301652384806,"ctc_pipeline",41,5,0.35,FALSE,5,959350
10515,681,238,443,1720,0.138372093023256,0.349486049926579,0.650513950073421,0.1,0.18848047227144,0,0,0,67,3936,0.982977642276423,"TMMwsp",FALSE,FALSE,0.852982890781218,"batch_removed",41,5,0.35,FALSE,5,959350
10515,191,150,41,1720,0.0872093023255814,0.785340314136126,0.214659685863874,0.1,0.228066879007607,0,0,0,67,3936,0.982977642276423,"TMMwsp",FALSE,FALSE,1.07361098336699,"batch_ignored",41,5,0.35,FALSE,5,959350
13011,78,76,2,1720,0.0441860465116279,0.974358974358974,0.0256410256410256,0.1,0.217514667261669,0,0,0,57,2995,0.985976627712855,"TMMwsp",TRUE,FALSE,1.46099533203003,"ctc_pipeline",41,6,0.7,FALSE,5,903740
9820,621,214,407,1720,0.124418604651163,0.344605475040258,0.655394524959742,0.1,0.179780391762502,0,0.00246305418719212,0,57,4154,0.986278285989408,"TMMwsp",FALSE,FALSE,0.896026695613206,"batch_removed",41,6,0.7,FALSE,5,903740
9820,219,128,91,1720,0.0744186046511628,0.584474885844749,0.415525114155251,0.1,0.184740029968754,0,0.00246305418719212,0,57,4154,0.986278285989408,"TMMwsp",FALSE,FALSE,1.38038115352641,"batch_ignored",41,6,0.7,FALSE,5,903740
12206,119,114,5,1720,0.0662790697674419,0.957983193277311,0.0420168067226891,0.1,0.242904370019498,0,0,0,64,3741,0.98342689120556,"TMMwsp",TRUE,FALSE,1.32314178240498,"ctc_pipeline",42,1,0,TRUE,5,778534.5
10008,201,147,54,1720,0.0854651162790698,0.73134328358209,0.26865671641791,0.1,0.221317190117358,0,0,0,64,4033,0.984130919910736,"TMMwsp",FALSE,FALSE,0.939769663089046,"batch_removed",42,1,0,TRUE,5,778534.5
10008,146,132,14,1720,0.0767441860465116,0.904109589041096,0.0958904109589041,0.1,0.235321306160724,0,0,0,64,4033,0.984130919910736,"TMMwsp",FALSE,FALSE,1.05580053657149,"batch_ignored",42,1,0,TRUE,5,778534.5
12910,88,86,2,1720,0.05,0.977272727272727,0.0227272727272727,0.1,0.227376454891919,0,0,0,52,3718,0.986820871436256,"TMMwsp",TRUE,FALSE,1.24114236219929,"ctc_pipeline",42,2,0.35,TRUE,5,850205.5
10744,150,120,30,1720,0.0697674418604651,0.8,0.2,0.1,0.20755773678386,0,0,0,52,4016,0.987051792828685,"TMMwsp",FALSE,FALSE,0.906237936350924,"batch_removed",42,2,0.35,TRUE,5,850205.5
10744,69,67,2,1720,0.038953488372093,0.971014492753623,0.0289855072463768,0.1,0.214747104484789,0,0,0,52,4016,0.987051792828685,"TMMwsp",FALSE,FALSE,1.12744298188096,"batch_ignored",42,2,0.35,TRUE,5,850205.5
12643,144,141,3,1720,0.0819767441860465,0.979166666666667,0.0208333333333333,0.1,0.262969872815129,0,0,0,69,3665,0.982264665757162,"TMMwsp",TRUE,FALSE,1.20619301145764,"ctc_pipeline",42,3,0.7,TRUE,5,1002083
10387,193,159,34,1720,0.0924418604651163,0.823834196891192,0.176165803108808,0.1,0.23242212045325,0,0,0,69,3923,0.982411419831761,"TMMwsp",FALSE,FALSE,0.851347108536774,"batch_removed",42,3,0.7,TRUE,5,1002083
10387,83,83,0,1720,0.0482558139534884,1,0,0.1,0.23918644286055,0,0,0,69,3923,0.982411419831761,"TMMwsp",FALSE,FALSE,1.40337649231605,"batch_ignored",42,3,0.7,TRUE,5,1002083
13886,83,81,2,1720,0.047093023255814,0.975903614457831,0.0240963855421687,0.1,0.230244154331946,0,0,0,67,2772,0.97979797979798,"TMMwsp",TRUE,FALSE,1.36939464787299,"ctc_pipeline",42,4,0,FALSE,5,1055820.5
10632,696,243,453,1720,0.141279069767442,0.349137931034483,0.650862068965517,0.1,0.192748214198479,0,0,0,67,3875,0.982709677419355,"TMMwsp",FALSE,FALSE,0.855471329571189,"batch_removed",42,4,0,FALSE,5,1055820.5
10632,153,143,10,1720,0.0831395348837209,0.934640522875817,0.065359477124183,0.1,0.260501499126143,0,0,0,67,3875,0.982709677419355,"TMMwsp",FALSE,FALSE,0.993167846449829,"batch_ignored",42,4,0,FALSE,5,1055820.5
13456,101,94,7,1720,0.0546511627906977,0.930693069306931,0.0693069306930693,0.1,0.226997400667739,0,0.00260416666666667,0,63,2875,0.984,"TMMwsp",TRUE,FALSE,1.38136819005099,"ctc_pipeline",42,5,0.35,FALSE,5,500171.5
10549,746,237,509,1720,0.137790697674419,0.31769436997319,0.68230563002681,0.1,0.179491486406142,0,0.00260416666666667,0,63,4351,0.985520569983912,"TMMwsp",FALSE,FALSE,0.88043731213216,"batch_removed",42,5,0.35,FALSE,5,500171.5
10549,156,127,29,1720,0.0738372093023256,0.814102564102564,0.185897435897436,0.1,0.221816808934387,0,0.00260416666666667,0,63,4351,0.985520569983912,"TMMwsp",FALSE,FALSE,1.11264295141166,"batch_ignored",42,5,0.35,FALSE,5,500171.5
12884,79,74,5,1720,0.0430232558139535,0.936708860759494,0.0632911392405063,0.1,0.182736163430919,0,0,0,49,2928,0.988729508196721,"TMMwsp",TRUE,FALSE,1.46782641117572,"ctc_pipeline",42,6,0.7,FALSE,5,851566
9816,1256,214,1042,1720,0.124418604651163,0.170382165605096,0.829617834394904,0.1,0.135965800128767,0,0.00239234449760766,0,49,4279,0.98854872633793,"TMMwsp",FALSE,FALSE,0.900902480281934,"batch_removed",42,6,0.7,FALSE,5,851566
9816,296,127,169,1720,0.0738372093023256,0.429054054054054,0.570945945945946,0.1,0.167019194933847,0,0.00478468899521531,0,49,4279,0.98854872633793,"TMMwsp",FALSE,FALSE,1.35304409611177,"batch_ignored",42,6,0.7,FALSE,5,851566
12736,132,126,6,1720,0.0732558139534884,0.954545454545455,0.0454545454545455,0.1,0.250841523424997,0,0,0,68,3657,0.981678971834837,"TMMwsp",TRUE,FALSE,1.28206856556414,"ctc_pipeline",43,1,0,TRUE,5,871204.5
10521,204,161,43,1720,0.0936046511627907,0.78921568627451,0.21078431372549,0.1,0.224631028957847,0,0,0,68,3971,0.982875849911861,"TMMwsp",FALSE,FALSE,0.946308536401248,"batch_removed",43,1,0,TRUE,5,871204.5
10521,161,148,13,1720,0.086046511627907,0.919254658385093,0.0807453416149068,0.1,0.246364068767068,0,0,0,68,3971,0.982875849911861,"TMMwsp",FALSE,FALSE,1.02194136616249,"batch_ignored",43,1,0,TRUE,5,871204.5
12133,141,138,3,1720,0.0802325581395349,0.978723404255319,0.0212765957446809,0.1,0.267206703357737,0,0,0,64,3775,0.983841059602649,"TMMwsp",TRUE,FALSE,1.30593918886094,"ctc_pipeline",43,2,0.35,TRUE,5,956491
9953,200,174,26,1720,0.101162790697674,0.87,0.13,0.1,0.247405514609557,0,0,0,64,4038,0.984150569588905,"TMMwsp",FALSE,FALSE,0.941545395593857,"batch_removed",43,2,0.35,TRUE,5,956491
9953,136,128,8,1720,0.0744186046511628,0.941176470588235,0.0588235294117647,0.1,0.254835822235311,0,0,0,64,4038,0.984150569588905,"TMMwsp",FALSE,FALSE,1.15390291370212,"batch_ignored",43,2,0.35,TRUE,5,956491
12007,125,122,3,1720,0.0709302325581395,0.976,0.024,0.1,0.247536495373895,0,0,0,66,3789,0.983372921615202,"TMMwsp",TRUE,FALSE,1.29302725938075,"ctc_pipeline",43,3,0.7,TRUE,5,925681.5
9833,180,147,33,1720,0.0854651162790698,0.816666666666667,0.183333333333333,0.1,0.226551854215322,0,0,0,66,4076,0.983807654563297,"TMMwsp",FALSE,FALSE,0.888398447086304,"batch_removed",43,3,0.7,TRUE,5,925681.5
9833,78,78,0,1720,0.0453488372093023,1,0,0.1,0.236751371751884,0,0,0,66,4076,0.983807654563297,"TMMwsp",FALSE,FALSE,1.44672380706395,"batch_ignored",43,3,0.7,TRUE,5,925681.5
14256,79,76,3,1720,0.0441860465116279,0.962025316455696,0.0379746835443038,0.1,0.218742396686074,0,0,0,61,2725,0.984954128440367,"TMMwsp",TRUE,FALSE,1.31808203663768,"ctc_pipeline",43,4,0,FALSE,5,1038717
10966,1145,253,892,1720,0.147093023255814,0.220960698689956,0.779039301310044,0.1,0.156252136083631,0,0.00253807106598985,0,61,3834,0.984089723526343,"TMMwsp",FALSE,FALSE,0.837574163814682,"batch_removed",43,4,0,FALSE,5,1038717
10966,174,157,17,1720,0.0912790697674419,0.902298850574713,0.0977011494252874,0.1,0.261869810173472,0,0.00253807106598985,0,61,3834,0.984089723526343,"TMMwsp",FALSE,FALSE,0.947477751376686,"batch_ignored",43,4,0,FALSE,5,1038717
13676,89,85,4,1720,0.0494186046511628,0.955056179775281,0.0449438202247191,0.1,0.214562339362715,0,0,0,65,2903,0.984498794350672,"TMMwsp",TRUE,FALSE,1.36336311738884,"ctc_pipeline",43,5,0.35,FALSE,5,921795
10563,960,227,733,1720,0.131976744186047,0.236458333333333,0.763541666666667,0.1,0.165788488475438,0,0,0,65,4088,0.984099804305284,"TMMwsp",FALSE,FALSE,0.87798202660278,"batch_removed",43,5,0.35,FALSE,5,921795
10563,206,142,64,1720,0.0825581395348837,0.689320388349515,0.310679611650485,0.1,0.216397734442317,0,0,0,65,4088,0.984099804305284,"TMMwsp",FALSE,FALSE,1.08339761086872,"batch_ignored",43,5,0.35,FALSE,5,921795
13333,66,62,4,1720,0.036046511627907,0.93939393939394,0.0606060606060606,0.1,0.195945336727689,0,0.0024390243902439,0,47,2894,0.987214927436075,"TMMwsp",TRUE,FALSE,1.411493780465,"ctc_pipeline",43,6,0.7,FALSE,5,836618.5
10288,868,212,656,1720,0.123255813953488,0.244239631336406,0.755760368663594,0.1,0.154082737744657,0.025,0.0024390243902439,3,47,4197,0.988801524898737,"TMMwsp",FALSE,FALSE,0.873321090498341,"batch_removed",43,6,0.7,FALSE,5,836618.5
10288,292,117,175,1720,0.0680232558139535,0.400684931506849,0.599315068493151,0.1,0.158832517413448,0,0.0024390243902439,0,47,4197,0.988801524898737,"TMMwsp",FALSE,FALSE,1.32561574950987,"batch_ignored",43,6,0.7,FALSE,5,836618.5
13568,144,136,8,1720,0.0790697674418605,0.944444444444444,0.0555555555555556,0.1,0.281101005457245,0,0,0,67,3408,0.980927230046948,"TMMwsp",TRUE,FALSE,1.13499484035189,"ctc_pipeline",44,1,0,TRUE,5,1202074.5
11320,229,188,41,1720,0.109302325581395,0.820960698689956,0.179039301310044,0.1,0.262142020496938,0,0.00495049504950495,0,67,3713,0.981955292216537,"TMMwsp",FALSE,FALSE,0.825540509116969,"batch_removed",44,1,0,TRUE,5,1202074.5
11320,170,156,14,1720,0.0906976744186047,0.917647058823529,0.0823529411764706,0.1,0.273323603034487,0,0,0,67,3713,0.981955292216537,"TMMwsp",FALSE,FALSE,0.914832176333134,"batch_ignored",44,1,0,TRUE,5,1202074.5
12849,139,129,10,1720,0.075,0.928057553956835,0.0719424460431655,0.1,0.267723348215608,0,0,0,80,3659,0.979502596337797,"TMMwsp",TRUE,FALSE,1.21964063173998,"ctc_pipeline",44,2,0.35,TRUE,5,1078395.5
10658,235,181,54,1720,0.105232558139535,0.770212765957447,0.229787234042553,0.1,0.246725715272574,0,0,0,80,3965,0.979823455233291,"TMMwsp",FALSE,FALSE,0.891001904873761,"batch_removed",44,2,0.35,TRUE,5,1078395.5
10658,130,122,8,1720,0.0709302325581395,0.938461538461538,0.0615384615384615,0.1,0.259704208924508,0,0,0,80,3965,0.979823455233291,"TMMwsp",FALSE,FALSE,1.10221430648065,"batch_ignored",44,2,0.35,TRUE,5,1078395.5
12312,108,102,6,1720,0.0593023255813954,0.944444444444444,0.0555555555555556,0.1,0.235091610303404,0,0.00241545893719807,0,59,3672,0.983932461873638,"TMMwsp",TRUE,FALSE,1.22599806063985,"ctc_pipeline",44,3,0.7,TRUE,5,905191.5
10153,154,124,30,1720,0.072093023255814,0.805194805194805,0.194805194805195,0.1,0.213717639094513,0,0,0,59,3949,0.985059508736389,"TMMwsp",FALSE,FALSE,0.859953765082672,"batch_removed",44,3,0.7,TRUE,5,905191.5
10153,48,48,0,1720,0.027906976744186,1,0,0.1,0.219659684232293,0,0,0,59,3949,0.985059508736389,"TMMwsp",FALSE,FALSE,1.41174961224131,"batch_ignored",44,3,0.7,TRUE,5,905191.5
14117,105,98,7,1720,0.0569767441860465,0.933333333333333,0.0666666666666667,0.1,0.234340542712814,0,0,0,83,2758,0.980058013052937,"TMMwsp",TRUE,FALSE,1.31335970319628,"ctc_pipeline",44,4,0,FALSE,5,1237355.5
10919,1139,293,846,1720,0.170348837209302,0.257243195785777,0.742756804214223,0.1,0.178284048053517,0,0,0,83,3838,0.978374153204794,"TMMwsp",FALSE,FALSE,0.815456546353866,"batch_removed",44,4,0,FALSE,5,1237355.5
10919,186,169,17,1720,0.0982558139534884,0.908602150537634,0.0913978494623656,0.1,0.279127509575001,0,0,0,83,3838,0.978374153204794,"TMMwsp",FALSE,FALSE,0.958710527321975,"batch_ignored",44,4,0,FALSE,5,1237355.5
13099,81,74,7,1720,0.0430232558139535,0.91358024691358,0.0864197530864197,0.1,0.193649989509613,0,0,0,66,3063,0.982696702579171,"TMMwsp",TRUE,FALSE,1.46718989454418,"ctc_pipeline",44,5,0.35,FALSE,5,647695
10094,919,224,695,1720,0.130232558139535,0.243743199129489,0.756256800870511,0.1,0.149246507358481,0,0,0,66,4235,0.984415584415584,"TMMwsp",FALSE,FALSE,0.926790717020561,"batch_removed",44,5,0.35,FALSE,5,647695
10094,139,113,26,1720,0.0656976744186046,0.81294964028777,0.18705035971223,0.1,0.208853535450882,0,0,0,66,4235,0.984415584415584,"TMMwsp",FALSE,FALSE,1.14317011925807,"batch_ignored",44,5,0.35,FALSE,5,647695
12950,69,63,6,1720,0.0366279069767442,0.91304347826087,0.0869565217391304,0.1,0.175207370838651,0,0,0,72,2901,0.981730437780076,"TMMwsp",TRUE,FALSE,1.4741786686028,"ctc_pipeline",44,6,0.7,FALSE,5,815854.5
