"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","lib_lo","lib_hi","n_per_group","median_lib"
13926,184,174,10,1720,0.101162790697674,0.945652173913043,0.0543478260869565,0.1,0.301329696409501,0,0,0,96,3451,0.974789915966387,"TMMwsp",TRUE,FALSE,1.10378923647679,"fix_filter",22,3,1e+06,3e+06,5,1443421.5
9572,193,184,9,1720,0.106976744186047,0.953367875647668,0.0466321243523316,0.1,0.287108103181272,0,0,0,96,3798,0.974723538704581,"TMMwsp",TRUE,FALSE,0.707779493034811,"ablate_filter",22,3,1e+06,3e+06,5,1443421.5
17735,370,351,19,1720,0.20406976744186,0.948648648648649,0.0513513513513514,0.1,0.471548632095701,0.133333333333333,0.0222222222222222,1,120,2164,0.986136783733826,"TMMwsp",TRUE,FALSE,0.660879901425002,"ctc_pipeline",22,4,5e+06,1.5e+07,5,9983721
17509,371,352,19,1720,0.204651162790698,0.948787061994609,0.0512129380053908,0.1,0.471310380088736,0.133333333333333,0.0222222222222222,1,120,2407,0.985459077690071,"TMMwsp",TRUE,FALSE,0.654843633990435,"fix_filter",22,4,5e+06,1.5e+07,5,9983721
14245,381,358,23,1720,0.208139534883721,0.939632545931758,0.0603674540682415,0.1,0.452638990223572,0.133333333333333,0.0197530864197531,3,120,2712,0.962758112094395,"TMMwsp",TRUE,FALSE,0.509618727681057,"ablate_filter",22,4,5e+06,1.5e+07,5,9983721
18660,710,664,46,1720,0.386046511627907,0.935211267605634,0.0647887323943662,0.1,0.608740376568715,0.991666666666667,0.0515970515970516,0,120,828,1,"TMMwsp",TRUE,FALSE,0.455750567107777,"ctc_pipeline",22,5,2e+07,6e+07,5,33573353
18266,716,666,50,1720,0.387209302325581,0.930167597765363,0.0698324022346369,0.1,0.607840475619147,0.991666666666667,0.0515970515970516,0,120,1826,1,"TMMwsp",TRUE,FALSE,0.443207144189587,"fix_filter",22,5,2e+07,6e+07,5,33573353
16766,731,676,55,1720,0.393023255813953,0.924760601915185,0.0752393980848153,0.1,0.601356978087101,0.991666666666667,0.0565110565110565,6,120,1948,0.996406570841889,"TMMwsp",TRUE,FALSE,0.389775737044428,"ablate_filter",22,5,2e+07,6e+07,5,33573353
8857,38,37,1,1720,0.0215116279069767,0.973684210526316,0.0263157894736842,0.1,0.17182832216451,0,0,0,10,3833,0.997391077484999,"TMMwsp",TRUE,FALSE,1.75947464386633,"ctc_pipeline",23,1,1e+05,3e+05,5,170356.5
8857,38,37,1,1720,0.0215116279069767,0.973684210526316,0.0263157894736842,0.1,0.171680619319246,0,0,0,10,3833,0.997391077484999,"TMMwsp",TRUE,FALSE,1.75947464386633,"fix_filter",23,1,1e+05,3e+05,5,170356.5
5892,47,45,2,1720,0.0261627906976744,0.957446808510638,0.0425531914893617,0.1,0.163704966168799,0,0,0,10,4036,0.997522299306244,"TMMwsp",TRUE,FALSE,1.0523038575731,"ablate_filter",23,1,1e+05,3e+05,5,170356.5
11730,108,105,3,1720,0.061046511627907,0.972222222222222,0.0277777777777778,0.1,0.244701921023513,0,0,0,60,3685,0.983989145183175,"TMMwsp",TRUE,FALSE,1.39013706146738,"ctc_pipeline",23,2,3e+05,9e+05,5,693260.5
11730,108,105,3,1720,0.061046511627907,0.972222222222222,0.0277777777777778,0.1,0.244230125083237,0,0,0,60,3685,0.983989145183175,"TMMwsp",TRUE,FALSE,1.39013706146738,"fix_filter",23,2,3e+05,9e+05,5,693260.5
7992,120,114,6,1720,0.0662790697674419,0.95,0.05,0.1,0.231105860696925,0,0,0,60,4009,0.985033674232976,"TMMwsp",TRUE,FALSE,0.877108082988147,"ablate_filter",23,2,3e+05,9e+05,5,693260.5
14517,221,210,11,1720,0.122093023255814,0.950226244343891,0.0497737556561086,0.1,0.327736552316423,0,0,0,103,3239,0.972522383451683,"TMMwsp",TRUE,FALSE,1.0067065031431,"ctc_pipeline",23,3,1e+06,3e+06,5,1970940.5
14517,221,210,11,1720,0.122093023255814,0.950226244343891,0.0497737556561086,0.1,0.327560035045361,0,0,0,103,3239,0.972522383451683,"TMMwsp",TRUE,FALSE,1.0067065031431,"fix_filter",23,3,1e+06,3e+06,5,1970940.5
10142,236,220,16,1720,0.127906976744186,0.932203389830508,0.0677966101694915,0.1,0.30772680675633,0,0,0,103,3545,0.970944992947814,"TMMwsp",TRUE,FALSE,0.64895997611856,"ablate_filter",23,3,1e+06,3e+06,5,1970940.5
17875,488,444,44,1720,0.258139534883721,0.90983606557377,0.0901639344262295,0.1,0.512551831893598,0.316666666666667,0.0328282828282828,1,118,1968,0.98780487804878,"TMMwsp",TRUE,FALSE,0.630600586081481,"ctc_pipeline",23,4,5e+06,1.5e+07,5,8824450
17694,496,451,45,1720,0.262209302325581,0.909274193548387,0.0907258064516129,0.1,0.512785338075287,0.325,0.0353535353535354,2,118,2146,0.988816402609506,"TMMwsp",TRUE,FALSE,0.62538120121305,"fix_filter",23,4,5e+06,1.5e+07,5,8824450
14117,504,456,48,1720,0.265116279069767,0.904761904761905,0.0952380952380952,0.1,0.493290181483216,0.3,0.0353535353535354,17,118,2459,0.959739731598211,"TMMwsp",TRUE,FALSE,0.47047552789636,"ablate_filter",23,4,5e+06,1.5e+07,5,8824450
18774,721,658,63,1720,0.382558139534884,0.912621359223301,0.087378640776699,0.1,0.606138174075804,1,0.056701030927835,0,120,842,1,"TMMwsp",TRUE,FALSE,0.452389170885112,"ctc_pipeline",23,5,2e+07,6e+07,5,40897819
18372,728,663,65,1720,0.38546511627907,0.910714285714286,0.0892857142857143,0.1,0.605757721794143,1,0.0592783505154639,0,120,1987,1,"TMMwsp",TRUE,FALSE,0.440244296563876,"fix_filter",23,5,2e+07,6e+07,5,40897819
17098,738,672,66,1720,0.390697674418605,0.910569105691057,0.0894308943089431,0.1,0.603406775778212,1,0.0644329896907216,1,120,2094,0.999522445081184,"TMMwsp",TRUE,FALSE,0.393622396332548,"ablate_filter",23,5,2e+07,6e+07,5,40897819
8552,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.1,0.157492460130165,0,0,0,18,3689,0.99512062889672,"TMMwsp",TRUE,FALSE,1.76811059663688,"ctc_pipeline",24,1,1e+05,3e+05,5,187270
8552,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.1,0.157742748917104,0,0,0,18,3689,0.99512062889672,"TMMwsp",TRUE,FALSE,1.76811059663688,"fix_filter",24,1,1e+05,3e+05,5,187270
5671,43,41,2,1720,0.0238372093023256,0.953488372093023,0.0465116279069767,0.1,0.152118058455805,0,0,0,18,3908,0.99539406345957,"TMMwsp",TRUE,FALSE,0.993004338115798,"ablate_filter",24,1,1e+05,3e+05,5,187270
11250,96,96,0,1720,0.0558139534883721,1,0,0.1,0.222064190063148,0,0.00255102040816327,0,47,3881,0.988147384694666,"TMMwsp",TRUE,FALSE,1.45867325748963,"ctc_pipeline",24,2,3e+05,9e+05,5,492710
11250,96,96,0,1720,0.0558139534883721,1,0,0.1,0.221841129754199,0,0.00255102040816327,0,47,3881,0.988147384694666,"TMMwsp",TRUE,FALSE,1.45867325748963,"fix_filter",24,2,3e+05,9e+05,5,492710
7494,102,99,3,1720,0.0575581395348837,0.970588235294118,0.0294117647058824,0.1,0.210266830087952,0,0.00255102040816327,0,47,4169,0.988726313264572,"TMMwsp",TRUE,FALSE,0.882403074770928,"ablate_filter",24,2,3e+05,9e+05,5,492710
14362,192,180,12,1720,0.104651162790698,0.9375,0.0625,0.1,0.299918574674127,0,0.00239808153477218,0,92,3128,0.973145780051151,"TMMwsp",TRUE,FALSE,1.06021951227349,"ctc_pipeline",24,3,1e+06,3e+06,5,1763142
14362,192,180,12,1720,0.104651162790698,0.9375,0.0625,0.1,0.29979206406072,0,0.00239808153477218,0,92,3128,0.973145780051151,"TMMwsp",TRUE,FALSE,1.06021951227349,"fix_filter",24,3,1e+06,3e+06,5,1763142
9978,204,192,12,1720,0.111627906976744,0.941176470588235,0.0588235294117647,0.1,0.287982600800074,0,0.00239808153477218,0,92,3433,0.973201281677833,"TMMwsp",TRUE,FALSE,0.685658355967816,"ablate_filter",24,3,1e+06,3e+06,5,1763142
17800,435,399,36,1720,0.231976744186047,0.917241379310345,0.0827586206896552,0.1,0.496011314691893,0.125,0.00970873786407767,1,118,2098,0.985224022878932,"TMMwsp",TRUE,FALSE,0.631124829977116,"ctc_pipeline",24,4,5e+06,1.5e+07,5,10037640.5
17585,437,401,36,1720,0.233139534883721,0.917620137299771,0.0823798627002288,0.1,0.49616930104536,0.141666666666667,0.00970873786407767,1,118,2349,0.986377181779481,"TMMwsp",TRUE,FALSE,0.624954818937131,"fix_filter",24,4,5e+06,1.5e+07,5,10037640.5
14212,454,414,40,1720,0.240697674418605,0.911894273127753,0.0881057268722467,0.1,0.483037273298617,0.108333333333333,0.00970873786407767,7,118,2668,0.95952023988006,"TMMwsp",TRUE,FALSE,0.475820770465633,"ablate_filter",24,4,5e+06,1.5e+07,5,10037640.5
18658,660,611,49,1720,0.355232558139535,0.925757575757576,0.0742424242424242,0.1,0.58721490657902,0.991666666666667,0.0490654205607477,0,120,941,1,"TMMwsp",TRUE,FALSE,0.462389224561181,"ctc_pipeline",24,5,2e+07,6e+07,5,38446893.5
18265,666,614,52,1720,0.356976744186047,0.921921921921922,0.0780780780780781,0.1,0.586800008241999,0.991666666666667,0.0490654205607477,0,120,1960,1,"TMMwsp",TRUE,FALSE,0.449555198676372,"fix_filter",24,5,2e+07,6e+07,5,38446893.5
17008,679,622,57,1720,0.361627906976744,0.916053019145803,0.0839469808541973,0.1,0.582850724004591,0.991666666666667,0.0490654205607477,0,120,2080,0.999519230769231,"TMMwsp",TRUE,FALSE,0.401331548912869,"ablate_filter",24,5,2e+07,6e+07,5,38446893.5
8416,51,51,0,1720,0.0296511627906977,1,0,0.1,0.174512655603462,0,0,0,15,3663,0.995904995904996,"TMMwsp",TRUE,FALSE,1.73484094928029,"ctc_pipeline",25,1,1e+05,3e+05,5,181650.5
8416,51,51,0,1720,0.0296511627906977,1,0,0.1,0.174443211561939,0,0,0,15,3663,0.995904995904996,"TMMwsp",TRUE,FALSE,1.73484094928029,"fix_filter",25,1,1e+05,3e+05,5,181650.5
5699,53,53,0,1720,0.0308139534883721,1,0,0.1,0.164469410943367,0,0,0,15,3878,0.996132026817947,"TMMwsp",TRUE,FALSE,1.07535357186736,"ablate_filter",25,1,1e+05,3e+05,5,181650.5
11224,68,68,0,1720,0.0395348837209302,1,0,0.1,0.206464488972428,0,0,0,43,3763,0.989104437948445,"TMMwsp",TRUE,FALSE,1.47973787305401,"ctc_pipeline",25,2,3e+05,9e+05,5,517903
11224,68,68,0,1720,0.0395348837209302,1,0,0.1,0.206446611367047,0,0,0,43,3763,0.989104437948445,"TMMwsp",TRUE,FALSE,1.47973787305401,"fix_filter",25,2,3e+05,9e+05,5,517903
7451,77,75,2,1720,0.0436046511627907,0.974025974025974,0.025974025974026,0.1,0.19140287575468,0,0,0,43,4067,0.989427096139661,"TMMwsp",TRUE,FALSE,0.889248473449654,"ablate_filter",25,2,3e+05,9e+05,5,517903
14495,195,186,9,1720,0.108139534883721,0.953846153846154,0.0461538461538462,0.1,0.316709064571019,0,0,0,96,3302,0.975166565717747,"TMMwsp",TRUE,FALSE,1.026928388945,"ctc_pipeline",25,3,1e+06,3e+06,5,1935179.5
14495,195,186,9,1720,0.108139534883721,0.953846153846154,0.0461538461538462,0.1,0.316537227045535,0,0,0,96,3302,0.975166565717747,"TMMwsp",TRUE,FALSE,1.026928388945,"fix_filter",25,3,1e+06,3e+06,5,1935179.5
10053,214,199,15,1720,0.115697674418605,0.929906542056075,0.0700934579439252,0.1,0.300427412430279,0,0,0,96,3590,0.973259052924791,"TMMwsp",TRUE,FALSE,0.657563858814354,"ablate_filter",25,3,1e+06,3e+06,5,1935179.5
17798,466,433,33,1720,0.251744186046512,0.929184549356223,0.0708154506437768,0.1,0.494715259976103,0.241666666666667,0.0118483412322275,0,120,2112,0.994318181818182,"TMMwsp",TRUE,FALSE,0.642372769370167,"ctc_pipeline",25,4,5e+06,1.5e+07,5,12301496.5
17532,467,433,34,1720,0.251744186046512,0.927194860813705,0.0728051391862955,0.1,0.494801139780711,0.241666666666667,0.0118483412322275,0,120,2493,0.993582029683113,"TMMwsp",TRUE,FALSE,0.634356911086968,"fix_filter",25,4,5e+06,1.5e+07,5,12301496.5
14627,482,442,40,1720,0.256976744186046,0.91701244813278,0.0829875518672199,0.1,0.483557085036852,0.241666666666667,0.00947867298578199,2,120,2777,0.970471732084984,"TMMwsp",TRUE,FALSE,0.50552591445265,"ablate_filter",25,4,5e+06,1.5e+07,5,12301496.5
18648,695,643,52,1720,0.373837209302326,0.925179856115108,0.0748201438848921,0.1,0.604300903779114,0.991666666666667,0.0744416873449131,0,120,868,1,"TMMwsp",TRUE,FALSE,0.453259550711713,"ctc_pipeline",25,5,2e+07,6e+07,5,33625826.5
18256,702,647,55,1720,0.376162790697674,0.921652421652422,0.0783475783475783,0.1,0.60384559970564,0.991666666666667,0.0744416873449131,0,120,1907,0.999475616151023,"TMMwsp",TRUE,FALSE,0.440603214523619,"fix_filter",25,5,2e+07,6e+07,5,33625826.5
16688,716,655,61,1720,0.380813953488372,0.914804469273743,0.085195530726257,0.1,0.593546482357545,0.991666666666667,0.0769230769230769,3,120,2045,0.998044009779951,"TMMwsp",TRUE,FALSE,0.383360094119215,"ablate_filter",25,5,2e+07,6e+07,5,33625826.5
8584,58,58,0,1720,0.0337209302325581,1,0,0.1,0.17077041836837,0,0,0,18,3676,0.995103373231774,"TMMwsp",TRUE,FALSE,1.75859580771536,"ctc_pipeline",26,1,1e+05,3e+05,5,197386
8584,58,58,0,1720,0.0337209302325581,1,0,0.1,0.171258306067465,0,0,0,18,3676,0.995103373231774,"TMMwsp",TRUE,FALSE,1.75859580771536,"fix_filter",26,1,1e+05,3e+05,5,197386
5846,63,61,2,1720,0.0354651162790698,0.968253968253968,0.0317460317460317,0.1,0.160750300751975,0,0,0,18,3901,0.995385798513202,"TMMwsp",TRUE,FALSE,1.09617429798724,"ablate_filter",26,1,1e+05,3e+05,5,197386
11171,85,81,4,1720,0.047093023255814,0.952941176470588,0.0470588235294118,0.1,0.214177505563929,0,0,0,55,3866,0.985773409208484,"TMMwsp",TRUE,FALSE,1.4232436331185,"ctc_pipeline",26,2,3e+05,9e+05,5,586237
11171,85,81,4,1720,0.047093023255814,0.952941176470588,0.0470588235294118,0.1,0.213772333826692,0,0,0,55,3866,0.985773409208484,"TMMwsp",TRUE,FALSE,1.4232436331185,"fix_filter",26,2,3e+05,9e+05,5,586237
7572,91,86,5,1720,0.05,0.945054945054945,0.0549450549450549,0.1,0.205999776629052,0,0,0,55,4135,0.986698911729141,"TMMwsp",TRUE,FALSE,0.900599619915952,"ablate_filter",26,2,3e+05,9e+05,5,586237
14724,236,225,11,1720,0.130813953488372,0.953389830508475,0.0466101694915254,0.1,0.334068194249627,0,0,0,98,3105,0.972302737520129,"TMMwsp",TRUE,FALSE,1.00786731266569,"ctc_pipeline",26,3,1e+06,3e+06,5,2472655
14724,236,225,11,1720,0.130813953488372,0.953389830508475,0.0466101694915254,0.1,0.333951467191086,0,0,0,98,3105,0.972302737520129,"TMMwsp",TRUE,FALSE,1.00786731266569,"fix_filter",26,3,1e+06,3e+06,5,2472655
10581,248,236,12,1720,0.137209302325581,0.951612903225806,0.0483870967741935,0.1,0.32223093452193,0,0,0,98,3410,0.971260997067449,"TMMwsp",TRUE,FALSE,0.694165524053405,"ablate_filter",26,3,1e+06,3e+06,5,2472655
17802,431,414,17,1720,0.240697674418605,0.960556844547564,0.0394431554524362,0.1,0.520303286259368,0.216666666666667,0.0260416666666667,0,120,2142,0.990196078431373,"TMMwsp",TRUE,FALSE,0.632250894578907,"ctc_pipeline",26,4,5e+06,1.5e+07,5,10703401.5
17519,434,417,17,1720,0.242441860465116,0.960829493087558,0.0391705069124424,0.1,0.520113950582339,0.233333333333333,0.0286458333333333,0,120,2527,0.990502572220024,"TMMwsp",TRUE,FALSE,0.624670422239193,"fix_filter",26,4,5e+06,1.5e+07,5,10703401.5
14305,447,426,21,1720,0.247674418604651,0.953020134228188,0.0469798657718121,0.1,0.506750268911012,0.183333333333333,0.0260416666666667,6,120,2830,0.964664310954064,"TMMwsp",TRUE,FALSE,0.4784990639933,"ablate_filter",26,4,5e+06,1.5e+07,5,10703401.5
18856,758,683,75,1720,0.397093023255814,0.901055408970976,0.0989445910290237,0.1,0.622158564030652,0.991666666666667,0.0816326530612245,0,120,820,1,"TMMwsp",TRUE,FALSE,0.436912661389772,"ctc_pipeline",26,5,2e+07,6e+07,5,37575192
18486,775,692,83,1720,0.402325581395349,0.892903225806452,0.107096774193548,0.1,0.621933886745775,0.991666666666667,0.086734693877551,1,120,1711,0.999415546464056,"TMMwsp",TRUE,FALSE,0.425954857256612,"fix_filter",26,5,2e+07,6e+07,5,37575192
17206,790,699,91,1720,0.406395348837209,0.884810126582279,0.115189873417722,0.1,0.61549041620686,0.991666666666667,0.0816326530612245,3,120,1877,0.997868939797549,"TMMwsp",TRUE,FALSE,0.38254420987981,"ablate_filter",26,5,2e+07,6e+07,5,37575192
8879,44,43,1,1720,0.025,0.977272727272727,0.0227272727272727,0.1,0.179963891056958,0,0,0,20,3840,0.994791666666667,"TMMwsp",TRUE,FALSE,1.63090841721345,"ctc_pipeline",27,1,1e+05,3e+05,5,169137
8879,44,43,1,1720,0.025,0.977272727272727,0.0227272727272727,0.1,0.181272810285777,0,0,0,20,3840,0.994791666666667,"TMMwsp",TRUE,FALSE,1.63090841721345,"fix_filter",27,1,1e+05,3e+05,5,169137
6026,53,51,2,1720,0.0296511627906977,0.962264150943396,0.0377358490566038,0.1,0.167485472291172,0,0,0,20,4069,0.995084787417056,"TMMwsp",TRUE,FALSE,0.970166483476954,"ablate_filter",27,1,1e+05,3e+05,5,169137
11303,106,102,4,1720,0.0593023255813954,0.962264150943396,0.0377358490566038,0.1,0.229780050381626,0,0,0,47,3751,0.988003199146894,"TMMwsp",TRUE,FALSE,1.36781760681439,"ctc_pipeline",27,2,3e+05,9e+05,5,574175
11303,106,102,4,1720,0.0593023255813954,0.962264150943396,0.0377358490566038,0.1,0.229538331117385,0,0,0,47,3751,0.988003199146894,"TMMwsp",TRUE,FALSE,1.36781760681439,"fix_filter",27,2,3e+05,9e+05,5,574175
7658,108,104,4,1720,0.0604651162790698,0.962962962962963,0.037037037037037,0.1,0.216784571080061,0,0,0,47,4028,0.988331678252234,"TMMwsp",TRUE,FALSE,0.838444819785428,"ablate_filter",27,2,3e+05,9e+05,5,574175
14437,203,192,11,1720,0.111627906976744,0.945812807881773,0.0541871921182266,0.1,0.326611942776042,0,0,0,100,3210,0.97601246105919,"TMMwsp",TRUE,FALSE,1.01355785804865,"ctc_pipeline",27,3,1e+06,3e+06,5,2327871.5
14437,203,192,11,1720,0.111627906976744,0.945812807881773,0.0541871921182266,0.1,0.326531715021283,0,0,0,100,3210,0.97601246105919,"TMMwsp",TRUE,FALSE,1.01355785804865,"fix_filter",27,3,1e+06,3e+06,5,2327871.5
10315,216,200,16,1720,0.116279069767442,0.925925925925926,0.0740740740740741,0.1,0.314626406910511,0,0,0,100,3565,0.97194950911641,"TMMwsp",TRUE,FALSE,0.684781521373552,"ablate_filter",27,3,1e+06,3e+06,5,2327871.5
17754,369,352,17,1720,0.204651162790698,0.953929539295393,0.046070460704607,0.1,0.476861274039209,0.0166666666666667,0.00956937799043062,0,119,2234,0.99059982094897,"TMMwsp",TRUE,FALSE,0.676210324651188,"ctc_pipeline",27,4,5e+06,1.5e+07,5,10232439.5
17544,369,352,17,1720,0.204651162790698,0.953929539295393,0.046070460704607,0.1,0.476687374940399,0.0166666666666667,0.00956937799043062,0,119,2519,0.989678443826915,"TMMwsp",TRUE,FALSE,0.66975071740734,"fix_filter",27,4,5e+06,1.5e+07,5,10232439.5
14319,389,368,21,1720,0.213953488372093,0.946015424164524,0.0539845758354756,0.1,0.461584895550276,0.0416666666666667,0.00956937799043062,0,119,2914,0.966026080988332,"TMMwsp",TRUE,FALSE,0.517879136448521,"ablate_filter",27,4,5e+06,1.5e+07,5,10232439.5
18705,711,656,55,1720,0.381395348837209,0.922644163150492,0.0773558368495077,0.1,0.611760413739621,1,0.0745501285347044,1,120,802,0.998753117206983,"TMMwsp",TRUE,FALSE,0.444536042961828,"ctc_pipeline",27,5,2e+07,6e+07,5,45047952.5
18267,719,660,59,1720,0.383720930232558,0.917941585535466,0.0820584144645341,0.1,0.611247561189043,1,0.0745501285347044,1,120,1914,0.999477533960293,"TMMwsp",TRUE,FALSE,0.431058447124446,"fix_filter",27,5,2e+07,6e+07,5,45047952.5
17217,734,667,67,1720,0.387790697674419,0.908719346049046,0.0912806539509537,0.1,0.607280525888294,1,0.0796915167095116,4,120,2034,0.99803343166175,"TMMwsp",TRUE,FALSE,0.392135602506837,"ablate_filter",27,5,2e+07,6e+07,5,45047952.5
8821,46,45,1,1720,0.0261627906976744,0.978260869565217,0.0217391304347826,0.1,0.169676696563107,0,0,0,15,3736,0.995985010706638,"TMMwsp",TRUE,FALSE,1.76388949976227,"ctc_pipeline",28,1,1e+05,3e+05,5,208855.5
8821,46,45,1,1720,0.0261627906976744,0.978260869565217,0.0217391304347826,0.1,0.169667688544139,0,0,0,15,3736,0.995985010706638,"TMMwsp",TRUE,FALSE,1.76388949976227,"fix_filter",28,1,1e+05,3e+05,5,208855.5
5987,54,53,1,1720,0.0308139534883721,0.981481481481482,0.0185185185185185,0.1,0.167054873331817,0,0,0,15,3971,0.996222613951146,"TMMwsp",TRUE,FALSE,1.10940021829439,"ablate_filter",28,1,1e+05,3e+05,5,208855.5
11322,93,89,4,1720,0.0517441860465116,0.956989247311828,0.043010752688172,0.1,0.220285846407785,0,0,0,39,3921,0.990308594746238,"TMMwsp",TRUE,FALSE,1.44019930361044,"ctc_pipeline",28,2,3e+05,9e+05,5,714241
11322,93,89,4,1720,0.0517441860465116,0.956989247311828,0.043010752688172,0.1,0.220232215284489,0,0,0,39,3921,0.990308594746238,"TMMwsp",TRUE,FALSE,1.44019930361044,"fix_filter",28,2,3e+05,9e+05,5,714241
7985,97,92,5,1720,0.0534883720930233,0.948453608247423,0.0515463917525773,0.1,0.218766496892089,0,0,0,39,4239,0.990799716914367,"TMMwsp",TRUE,FALSE,0.958143547399813,"ablate_filter",28,2,3e+05,9e+05,5,714241
14735,187,178,9,1720,0.103488372093023,0.951871657754011,0.0481283422459893,0.1,0.315820687688795,0,0,0,87,3210,0.977258566978193,"TMMwsp",TRUE,FALSE,1.00204921973502,"ctc_pipeline",28,3,1e+06,3e+06,5,1919068
14735,187,178,9,1720,0.103488372093023,0.951871657754011,0.0481283422459893,0.1,0.315817757887595,0,0,0,87,3210,0.977258566978193,"TMMwsp",TRUE,FALSE,1.00204921973502,"fix_filter",28,3,1e+06,3e+06,5,1919068
10192,205,192,13,1720,0.111627906976744,0.936585365853659,0.0634146341463415,0.1,0.302515768455648,0,0,0,87,3514,0.975241889584519,"TMMwsp",TRUE,FALSE,0.637249515860432,"ablate_filter",28,3,1e+06,3e+06,5,1919068
17701,425,388,37,1720,0.225581395348837,0.912941176470588,0.0870588235294118,0.1,0.498077799532084,0.191666666666667,0.0332480818414322,0,120,2147,0.981369352585002,"TMMwsp",TRUE,FALSE,0.657577979689387,"ctc_pipeline",28,4,5e+06,1.5e+07,5,11000348
17437,435,392,43,1720,0.227906976744186,0.901149425287356,0.0988505747126437,0.1,0.497836335105126,0.208333333333333,0.0332480818414322,0,120,2459,0.982513216754778,"TMMwsp",TRUE,FALSE,0.649382822922583,"fix_filter",28,4,5e+06,1.5e+07,5,11000348
14367,438,395,43,1720,0.229651162790698,0.901826484018265,0.0981735159817352,0.1,0.48039720023813,0.166666666666667,0.030690537084399,7,120,2789,0.963069200430262,"TMMwsp",TRUE,FALSE,0.51272231941609,"ablate_filter",28,4,5e+06,1.5e+07,5,11000348
18750,681,630,51,1720,0.366279069767442,0.92511013215859,0.0748898678414097,0.1,0.594816366318101,0.975,0.0743405275779376,1,120,906,0.996688741721854,"TMMwsp",TRUE,FALSE,0.458677392939125,"ctc_pipeline",28,5,2e+07,6e+07,5,27171946.5
18397,686,633,53,1720,0.368023255813954,0.922740524781341,0.0772594752186589,0.1,0.594696529651736,0.975,0.0767386091127098,1,120,1794,0.998327759197324,"TMMwsp",TRUE,FALSE,0.447971662212387,"fix_filter",28,5,2e+07,6e+07,5,27171946.5
16552,697,645,52,1720,0.375,0.925394548063128,0.0746054519368723,0.1,0.585304068218772,0.975,0.0767386091127098,6,120,1970,0.995431472081218,"TMMwsp",TRUE,FALSE,0.380285599794124,"ablate_filter",28,5,2e+07,6e+07,5,27171946.5
8881,48,48,0,1720,0.027906976744186,1,0,0.1,0.169376238026785,0,0,0,12,3766,0.996813595326607,"TMMwsp",TRUE,FALSE,1.71337814502637,"ctc_pipeline",29,1,1e+05,3e+05,5,161520.5
8881,48,48,0,1720,0.027906976744186,1,0,0.1,0.170242294131526,0,0,0,12,3766,0.996813595326607,"TMMwsp",TRUE,FALSE,1.71337814502637,"fix_filter",29,1,1e+05,3e+05,5,161520.5
5988,52,51,1,1720,0.0296511627906977,0.980769230769231,0.0192307692307692,0.1,0.163426881090915,0,0,0,12,4004,0.997002997002997,"TMMwsp",TRUE,FALSE,1.00341278979455,"ablate_filter",29,1,1e+05,3e+05,5,161520.5
10934,78,75,3,1720,0.0436046511627907,0.961538461538462,0.0384615384615385,0.1,0.202126368388888,0,0,0,34,3806,0.991066736731477,"TMMwsp",TRUE,FALSE,1.41537734829209,"ctc_pipeline",29,2,3e+05,9e+05,5,534151.5
10934,78,75,3,1720,0.0436046511627907,0.961538461538462,0.0384615384615385,0.1,0.20239775472354,0,0,0,34,3806,0.991066736731477,"TMMwsp",TRUE,FALSE,1.41537734829209,"fix_filter",29,2,3e+05,9e+05,5,534151.5
7258,90,84,6,1720,0.0488372093023256,0.933333333333333,0.0666666666666667,0.1,0.194515854431566,0,0,0,34,4078,0.991662579695929,"TMMwsp",TRUE,FALSE,0.852321756645355,"ablate_filter",29,2,3e+05,9e+05,5,534151.5
14615,196,184,12,1720,0.106976744186047,0.938775510204082,0.0612244897959184,0.1,0.330284593656707,0,0.00731707317073171,0,102,3249,0.97537703908895,"TMMwsp",TRUE,FALSE,1.04702814485626,"ctc_pipeline",29,3,1e+06,3e+06,5,1914181
14615,196,184,12,1720,0.106976744186047,0.938775510204082,0.0612244897959184,0.1,0.330251718187844,0,0.00731707317073171,0,102,3249,0.97537703908895,"TMMwsp",TRUE,FALSE,1.04702814485626,"fix_filter",29,3,1e+06,3e+06,5,1914181
10114,200,188,12,1720,0.109302325581395,0.94,0.06,0.1,0.314319275146464,0,0.00731707317073171,0,102,3574,0.971460548405148,"TMMwsp",TRUE,FALSE,0.677999743827859,"ablate_filter",29,3,1e+06,3e+06,5,1914181
17583,406,379,27,1720,0.220348837209302,0.933497536945813,0.0665024630541872,0.1,0.493413714219582,0.116666666666667,0.0201005025125628,1,120,2170,0.98294930875576,"TMMwsp",TRUE,FALSE,0.662951919167037,"ctc_pipeline",29,4,5e+06,1.5e+07,5,9226369.5
17417,407,380,27,1720,0.22093023255814,0.933660933660934,0.0663390663390663,0.1,0.492967884396218,0.125,0.0201005025125628,1,120,2364,0.983079526226734,"TMMwsp",TRUE,FALSE,0.658465782024157,"fix_filter",29,4,5e+06,1.5e+07,5,9226369.5
