"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","exclusive_cpm","n_per_group","median_lib"
12731,132,128,4,1720,0.0744186046511628,0.96969696969697,0.0303030303030303,0.1,0.25279905705432,0,0,0,44,3598,0.988326848249027,"TMMwsp",TRUE,FALSE,1.23686089168761,"ctc_pipeline",19,2,0.5,5,1031831
9133,151,143,8,1720,0.0831395348837209,0.947019867549669,0.0529801324503311,0.1,0.240517060231107,0,0,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.1811902078106,"ablate_exclusive",19,2,0.5,5,1031831
4849,131,127,4,1720,0.0738372093023256,0.969465648854962,0.0305343511450382,0.05,0.214495811320778,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.74757420983098,"edger_default",19,2,0.5,5,1031831
12447,146,139,7,1720,0.0808139534883721,0.952054794520548,0.047945205479452,0.1,0.250620399693049,0,0,0,67,3772,0.983297985153765,"TMMwsp",TRUE,FALSE,1.30016815216399,"ctc_pipeline",19,3,1,5,714583.5
8675,161,152,9,1720,0.0883720930232558,0.944099378881988,0.0559006211180124,0.1,0.238865176813861,0,0,0,4,0,NA,"TMMwsp",TRUE,FALSE,1.23133643847256,"ablate_exclusive",19,3,1,5,714583.5
4309,146,140,6,1720,0.0813953488372093,0.958904109589041,0.0410958904109589,0.05,0.217762035747265,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.748623629782483,"edger_default",19,3,1,5,714583.5
12920,135,132,3,1720,0.0767441860465116,0.977777777777778,0.0222222222222222,0.1,0.271663160783172,0,0.0026246719160105,0,88,3732,0.979635584137192,"TMMwsp",TRUE,FALSE,1.22578458817658,"ctc_pipeline",19,4,2,5,691018
9188,148,143,5,1720,0.0831395348837209,0.966216216216216,0.0337837837837838,0.1,0.255671887707443,0,0.0026246719160105,0,12,0,NA,"TMMwsp",TRUE,FALSE,1.17065576596287,"ablate_exclusive",19,4,2,5,691018
4628,138,135,3,1720,0.0784883720930233,0.978260869565217,0.0217391304347826,0.05,0.220362948032025,0,0.0026246719160105,0,0,0,NA,"TMM",TRUE,FALSE,0.700208436442194,"edger_default",19,4,2,5,691018
12787,110,108,2,1720,0.0627906976744186,0.981818181818182,0.0181818181818182,0.1,0.277975003484391,0,0,0,111,3469,0.978668204093399,"TMMwsp",TRUE,FALSE,1.25107125127041,"ctc_pipeline",19,5,5,5,681005.5
9318,118,115,3,1720,0.0668604651162791,0.974576271186441,0.0254237288135593,0.1,0.26066307362093,0,0,0,37,0,NA,"TMMwsp",TRUE,FALSE,1.19630625556283,"ablate_exclusive",19,5,5,5,681005.5
4594,115,112,3,1720,0.0651162790697674,0.973913043478261,0.0260869565217391,0.05,0.215944146090291,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.698720648316805,"edger_default",19,5,5,5,681005.5
11005,91,89,2,1720,0.0517441860465116,0.978021978021978,0.021978021978022,0.1,0.261389069905005,0.00833333333333333,0,0,117,3828,0.987983281086729,"TMMwsp",TRUE,FALSE,1.4297961274832,"ctc_pipeline",19,6,10,5,600981.5
7177,103,101,2,1720,0.0587209302325581,0.980582524271845,0.0194174757281553,0.1,0.238709971892727,0.0333333333333333,0,0,71,0,NA,"TMMwsp",TRUE,FALSE,1.35100413112672,"ablate_exclusive",19,6,10,5,600981.5
3241,98,96,2,1720,0.0558139534883721,0.979591836734694,0.0204081632653061,0.05,0.177707131733643,0.00833333333333333,0,0,5,0,NA,"TMM",TRUE,FALSE,0.801706340163284,"edger_default",19,6,10,5,600981.5
12380,206,200,6,1720,0.116279069767442,0.970873786407767,0.029126213592233,0.1,0.312738829074204,0.6,0,7,120,3748,0.992262540021345,"TMMwsp",TRUE,FALSE,1.30057454159811,"ctc_pipeline",19,7,20,5,719192.5
8632,227,216,11,1720,0.125581395348837,0.951541850220264,0.0484581497797357,0.1,0.288925677934647,0.591666666666667,0,0,91,0,NA,"TMMwsp",TRUE,FALSE,1.23535061422816,"ablate_exclusive",19,7,20,5,719192.5
4247,179,171,8,1720,0.0994186046511628,0.955307262569832,0.0446927374301676,0.05,0.230648518061852,0.291666666666667,0,0,39,0,NA,"TMM",TRUE,FALSE,0.737014820895679,"edger_default",19,7,20,5,719192.5
13120,298,285,13,1720,0.165697674418605,0.956375838926175,0.0436241610738255,0.1,0.34920639082236,0.991666666666667,0.00245700245700246,1,120,3496,0.999713958810069,"TMMwsp",TRUE,FALSE,1.1820244001498,"ctc_pipeline",19,8,50,5,1045744
9624,318,300,18,1720,0.174418604651163,0.943396226415094,0.0566037735849057,0.1,0.337439603667101,0.983333333333333,0.00491400491400491,0,119,0,NA,"TMMwsp",TRUE,FALSE,1.13017520906902,"ablate_exclusive",19,8,50,5,1045744
5323,295,282,13,1720,0.163953488372093,0.95593220338983,0.0440677966101695,0.05,0.307032012829429,0.975,0.00245700245700246,0,118,0,NA,"TMM",TRUE,FALSE,0.716073114061052,"edger_default",19,8,50,5,1045744
12813,142,136,6,1720,0.0790697674418605,0.957746478873239,0.0422535211267606,0.1,0.262636211624153,0,0,0,10,3606,0.997226844148641,"TMMwsp",TRUE,FALSE,1.20507815220809,"ctc_pipeline",20,1,0.1,5,1084863
9207,162,151,11,1720,0.0877906976744186,0.932098765432099,0.0679012345679012,0.1,0.258739259429371,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.1514128747178,"ablate_exclusive",20,1,0.1,5,1084863
5116,153,146,7,1720,0.0848837209302326,0.954248366013072,0.0457516339869281,0.05,0.228771402685969,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.754318885405299,"edger_default",20,1,0.1,5,1084863
12844,113,113,0,1720,0.0656976744186046,1,0,0.1,0.267241898512382,0,0,0,40,3576,0.988814317673378,"TMMwsp",TRUE,FALSE,1.20809803081571,"ctc_pipeline",20,2,0.5,5,727617
9268,127,126,1,1720,0.0732558139534884,0.992125984251969,0.0078740157480315,0.1,0.256971362170782,0,0.0025706940874036,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15057250002006,"ablate_exclusive",20,2,0.5,5,727617
4600,116,116,0,1720,0.0674418604651163,1,0,0.05,0.225103508430541,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.664995288310128,"edger_default",20,2,0.5,5,727617
12958,142,135,7,1720,0.0784883720930233,0.950704225352113,0.0492957746478873,0.1,0.259637544264189,0,0,0,58,3554,0.984524479459764,"TMMwsp",TRUE,FALSE,1.21397874153033,"ctc_pipeline",20,3,1,5,966306.5
9404,153,143,10,1720,0.0831395348837209,0.934640522875817,0.065359477124183,0.1,0.251873101397427,0,0,0,3,0,NA,"TMMwsp",TRUE,FALSE,1.16305027627756,"ablate_exclusive",20,3,1,5,966306.5
5108,148,141,7,1720,0.0819767441860465,0.952702702702703,0.0472972972972973,0.05,0.236240721941697,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.746325197014725,"edger_default",20,3,1,5,966306.5
12700,129,122,7,1720,0.0709302325581395,0.945736434108527,0.0542635658914729,0.1,0.256851975888636,0,0,0,87,3712,0.979256465517241,"TMMwsp",TRUE,FALSE,1.25706482815828,"ctc_pipeline",20,4,2,5,594090.5
8988,153,141,12,1720,0.0819767441860465,0.92156862745098,0.0784313725490196,0.1,0.245864211875234,0,0,0,10,0,NA,"TMMwsp",TRUE,FALSE,1.19039089001794,"ablate_exclusive",20,4,2,5,594090.5
4122,130,125,5,1720,0.0726744186046512,0.961538461538462,0.0384615384615385,0.05,0.202976878761744,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.654908926569345,"edger_default",20,4,2,5,594090.5
12098,95,89,6,1720,0.0517441860465116,0.936842105263158,0.0631578947368421,0.1,0.250530579187593,0,0,0,105,3745,0.979973297730307,"TMMwsp",TRUE,FALSE,1.35148535208368,"ctc_pipeline",20,5,5,5,770589.5
8353,111,102,9,1720,0.0593023255813954,0.918918918918919,0.0810810810810811,0.1,0.225139617962043,0,0,0,30,0,NA,"TMMwsp",TRUE,FALSE,1.27432130024305,"ablate_exclusive",20,5,5,5,770589.5
4024,105,100,5,1720,0.0581395348837209,0.952380952380952,0.0476190476190476,0.05,0.197431923228242,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.7634852594427,"edger_default",20,5,5,5,770589.5
12789,153,143,10,1720,0.0831395348837209,0.934640522875817,0.065359477124183,0.1,0.32317224125872,0.0416666666666667,0.00251889168765743,0,118,3632,0.989262114537445,"TMMwsp",TRUE,FALSE,1.26868903374917,"ctc_pipeline",20,6,10,5,1002787.5
9157,177,165,12,1720,0.0959302325581395,0.932203389830508,0.0677966101694915,0.1,0.303671385121116,0.0666666666666667,0.00251889168765743,0,79,0,NA,"TMMwsp",TRUE,FALSE,1.21498489918711,"ablate_exclusive",20,6,10,5,1002787.5
5040,153,142,11,1720,0.0825581395348837,0.928104575163399,0.0718954248366013,0.05,0.242140827495871,0.0416666666666667,0.00251889168765743,0,14,0,NA,"TMM",TRUE,FALSE,0.794378283715416,"edger_default",20,6,10,5,1002787.5
12912,200,189,11,1720,0.109883720930233,0.945,0.055,0.1,0.329008349661234,0.525,0,0,120,3653,0.999726252395292,"TMMwsp",TRUE,FALSE,1.22556099652741,"ctc_pipeline",20,7,20,5,809303.5
9259,228,217,11,1720,0.126162790697674,0.951754385964912,0.0482456140350877,0.1,0.317862158937749,0.641666666666667,0,0,119,0,NA,"TMMwsp",TRUE,FALSE,1.16492961975483,"ablate_exclusive",20,7,20,5,809303.5
4654,196,188,8,1720,0.109302325581395,0.959183673469388,0.0408163265306122,0.05,0.265737078977226,0.508333333333333,0,0,82,0,NA,"TMM",TRUE,FALSE,0.696326668860881,"edger_default",20,7,20,5,809303.5
11946,266,249,17,1720,0.144767441860465,0.93609022556391,0.0639097744360902,0.1,0.328817114474028,0.991666666666667,0,0,120,3603,1,"TMMwsp",TRUE,FALSE,1.32939666266769,"ctc_pipeline",20,8,50,5,653156
8343,292,267,25,1720,0.155232558139535,0.914383561643836,0.0856164383561644,0.1,0.317653038913152,0.991666666666667,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.26450055715827,"ablate_exclusive",20,8,50,5,653156
3846,265,251,14,1720,0.14593023255814,0.947169811320755,0.0528301886792453,0.05,0.275285867554977,0.933333333333333,0,0,112,0,NA,"TMM",TRUE,FALSE,0.700832722059509,"edger_default",20,8,50,5,653156
12730,131,125,6,1720,0.0726744186046512,0.954198473282443,0.0458015267175573,0.1,0.256439592695306,0,0,0,10,3588,0.997212931995541,"TMMwsp",TRUE,FALSE,1.24294404496214,"ctc_pipeline",21,1,0.1,5,1070067
9142,141,135,6,1720,0.0784883720930233,0.957446808510638,0.0425531914893617,0.1,0.249591497502881,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.18286548414284,"ablate_exclusive",21,1,0.1,5,1070067
4925,142,136,6,1720,0.0790697674418605,0.957746478873239,0.0422535211267606,0.05,0.222833983165362,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.749402825805288,"edger_default",21,1,0.1,5,1070067
12699,118,114,4,1720,0.0662790697674419,0.966101694915254,0.0338983050847458,0.1,0.255885152474785,0,0.0022271714922049,0,44,3647,0.987935289278859,"TMMwsp",TRUE,FALSE,1.26805270513616,"ctc_pipeline",21,2,0.5,5,937977.5
9052,131,124,7,1720,0.072093023255814,0.946564885496183,0.0534351145038168,0.1,0.242465396646249,0,0.0022271714922049,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.19778658111921,"ablate_exclusive",21,2,0.5,5,937977.5
4692,123,117,6,1720,0.0680232558139535,0.951219512195122,0.048780487804878,0.05,0.213173209236685,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.729212848821626,"edger_default",21,2,0.5,5,937977.5
12438,115,113,2,1720,0.0656976744186046,0.982608695652174,0.0173913043478261,0.1,0.254002619309389,0,0,0,49,3771,0.987006099177937,"TMMwsp",TRUE,FALSE,1.29512912662907,"ctc_pipeline",21,3,1,5,563469
8667,126,122,4,1720,0.0709302325581395,0.968253968253968,0.0317460317460317,0.1,0.243861299927988,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.2341845879611,"ablate_exclusive",21,3,1,5,563469
3956,127,124,3,1720,0.072093023255814,0.976377952755906,0.0236220472440945,0.05,0.216160513835787,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.677172702594413,"edger_default",21,3,1,5,563469
12165,103,101,2,1720,0.0587209302325581,0.980582524271845,0.0194174757281553,0.1,0.233201362049522,0,0,0,80,3801,0.980268350434096,"TMMwsp",TRUE,FALSE,1.29355691412567,"ctc_pipeline",21,4,2,5,752788
8364,113,108,5,1720,0.0627906976744186,0.955752212389381,0.0442477876106195,0.1,0.220060727159997,0,0,0,5,0,NA,"TMMwsp",TRUE,FALSE,1.23880636187644,"ablate_exclusive",21,4,2,5,752788
4091,107,106,1,1720,0.0616279069767442,0.990654205607477,0.00934579439252336,0.05,0.202380630629751,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.743211224812994,"edger_default",21,4,2,5,752788
12726,91,91,0,1720,0.052906976744186,1,0,0.1,0.266735241176834,0,0.00483091787439614,0,115,3771,0.982763192787059,"TMMwsp",TRUE,FALSE,1.296705779625,"ctc_pipeline",21,5,5,5,712175
8955,103,103,0,1720,0.0598837209302326,1,0,0.1,0.247029809913264,0,0.0072463768115942,0,50,0,NA,"TMMwsp",TRUE,FALSE,1.23228780413454,"ablate_exclusive",21,5,5,5,712175
4279,101,100,1,1720,0.0581395348837209,0.99009900990099,0.0099009900990099,0.05,0.20124099047887,0,0.00483091787439614,0,0,0,NA,"TMM",TRUE,FALSE,0.72136388096151,"edger_default",21,5,5,5,712175
12838,131,125,6,1720,0.0726744186046512,0.954198473282443,0.0458015267175573,0.1,0.296742825712495,0.0166666666666667,0,0,120,3595,0.993045897079277,"TMMwsp",TRUE,FALSE,1.28479839208438,"ctc_pipeline",21,6,10,5,868220.5
9243,154,142,12,1720,0.0825581395348837,0.922077922077922,0.0779220779220779,0.1,0.278397537784261,0.0416666666666667,0.00248138957816377,0,95,0,NA,"TMMwsp",TRUE,FALSE,1.21702896854914,"ablate_exclusive",21,6,10,5,868220.5
4695,148,137,11,1720,0.0796511627906977,0.925675675675676,0.0743243243243243,0.05,0.219788253031431,0.0166666666666667,0,0,13,0,NA,"TMM",TRUE,FALSE,0.733087366257442,"edger_default",21,6,10,5,868220.5
12338,182,172,10,1720,0.1,0.945054945054945,0.0549450549450549,0.1,0.308511521876438,0.483333333333333,0.00257731958762887,0,120,3633,0.996146435452794,"TMMwsp",TRUE,FALSE,1.30537045190861,"ctc_pipeline",21,7,20,5,753942
8705,210,195,15,1720,0.113372093023256,0.928571428571429,0.0714285714285714,0.1,0.29400416705989,0.558333333333333,0.00257731958762887,0,106,0,NA,"TMMwsp",TRUE,FALSE,1.24218653122808,"ablate_exclusive",21,7,20,5,753942
4318,162,156,6,1720,0.0906976744186047,0.962962962962963,0.037037037037037,0.05,0.241176967274202,0.4,0.00257731958762887,0,61,0,NA,"TMM",TRUE,FALSE,0.749741725674886,"edger_default",21,7,20,5,753942
13473,314,297,17,1720,0.172674418604651,0.945859872611465,0.054140127388535,0.1,0.359444710570947,1,0.00237529691211401,0,120,3373,1,"TMMwsp",TRUE,FALSE,1.16703627270637,"ctc_pipeline",21,8,50,5,1103266
10100,336,310,26,1720,0.180232558139535,0.922619047619048,0.0773809523809524,0.1,0.354312346190994,1,0.00237529691211401,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.11680248867533,"ablate_exclusive",21,8,50,5,1103266
5654,293,282,11,1720,0.163953488372093,0.962457337883959,0.037542662116041,0.05,0.323990504618238,1,0,0,120,0,NA,"TMM",TRUE,FALSE,0.721246385658208,"edger_default",21,8,50,5,1103266
11417,86,84,2,1720,0.0488372093023256,0.976744186046512,0.0232558139534884,0.1,0.226179903695,0,0,0,2,3729,0.999463663180477,"TMMwsp",TRUE,FALSE,1.41168254861893,"ctc_pipeline",22,1,0.1,5,677346.5
7688,95,92,3,1720,0.0534883720930233,0.968421052631579,0.0315789473684211,0.1,0.21683237972828,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.34012073405899,"ablate_exclusive",22,1,0.1,5,677346.5
3484,96,92,4,1720,0.0534883720930233,0.958333333333333,0.0416666666666667,0.05,0.182235989082875,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.761544622452806,"edger_default",22,1,0.1,5,677346.5
12994,151,144,7,1720,0.0837209302325581,0.95364238410596,0.0463576158940397,0.1,0.27130443393555,0,0.00255754475703325,0,52,3543,0.985323172452724,"TMMwsp",TRUE,FALSE,1.21480894538292,"ctc_pipeline",22,2,0.5,5,913961.5
9451,158,149,9,1720,0.0866279069767442,0.943037974683544,0.0569620253164557,0.1,0.260758582090116,0,0.00255754475703325,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15824091194339,"ablate_exclusive",22,2,0.5,5,913961.5
4931,147,142,5,1720,0.0825581395348837,0.965986394557823,0.0340136054421769,0.05,0.22830694047926,0,0.00255754475703325,0,0,0,NA,"TMM",TRUE,FALSE,0.709099806215893,"edger_default",22,2,0.5,5,913961.5
11834,97,96,1,1720,0.0558139534883721,0.989690721649485,0.0103092783505155,0.1,0.235201298752084,0,0,0,65,3804,0.982912723449001,"TMMwsp",TRUE,FALSE,1.36767406612221,"ctc_pipeline",22,3,1,5,594518.5
8030,117,112,5,1720,0.0651162790697674,0.957264957264957,0.0427350427350427,0.1,0.221251254403291,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.30539415576577,"ablate_exclusive",22,3,1,5,594518.5
3729,109,106,3,1720,0.0616279069767442,0.972477064220184,0.0275229357798165,0.05,0.191512087082202,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.758252733428277,"edger_default",22,3,1,5,594518.5
12716,111,107,4,1720,0.0622093023255814,0.963963963963964,0.036036036036036,0.1,0.235338910485388,0,0.00246913580246914,0,89,3645,0.978875171467764,"TMMwsp",TRUE,FALSE,1.23822026543985,"ctc_pipeline",22,4,2,5,896688
9071,127,122,5,1720,0.0709302325581395,0.960629921259842,0.0393700787401575,0.1,0.223369401563185,0,0.00246913580246914,0,12,0,NA,"TMMwsp",TRUE,FALSE,1.17765527078707,"ablate_exclusive",22,4,2,5,896688
4976,118,115,3,1720,0.0668604651162791,0.974576271186441,0.0254237288135593,0.05,0.212683353471323,0,0.00246913580246914,0,0,0,NA,"TMM",TRUE,FALSE,0.780559689521314,"edger_default",22,4,2,5,896688
12467,121,114,7,1720,0.0662790697674419,0.942148760330578,0.0578512396694215,0.1,0.275979568977071,0,0,0,111,3728,0.979077253218884,"TMMwsp",TRUE,FALSE,1.31755414161437,"ctc_pipeline",22,5,5,5,687451
8739,136,124,12,1720,0.072093023255814,0.911764705882353,0.0882352941176471,0.1,0.249041587977371,0,0,0,33,0,NA,"TMMwsp",TRUE,FALSE,1.26275071891352,"ablate_exclusive",22,5,5,5,687451
4253,136,128,8,1720,0.0744186046511628,0.941176470588235,0.0588235294117647,0.05,0.212415561800585,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.743526635252889,"edger_default",22,5,5,5,687451
12482,113,111,2,1720,0.0645348837209302,0.982300884955752,0.0176991150442478,0.1,0.280444870242482,0.05,0.00254452926208651,0,117,3717,0.987893462469734,"TMMwsp",TRUE,FALSE,1.27516574178369,"ctc_pipeline",22,6,10,5,832970.5
8765,132,124,8,1720,0.072093023255814,0.93939393939394,0.0606060606060606,0.1,0.260887507400948,0.075,0.00254452926208651,0,72,0,NA,"TMMwsp",TRUE,FALSE,1.20824021883953,"ablate_exclusive",22,6,10,5,832970.5
4543,117,112,5,1720,0.0651162790697674,0.957264957264957,0.0427350427350427,0.05,0.210152080353781,0.0333333333333333,0,0,11,0,NA,"TMM",TRUE,FALSE,0.751110665575244,"edger_default",22,6,10,5,832970.5
13179,247,238,9,1720,0.138372093023256,0.963562753036437,0.0364372469635627,0.1,0.345728663005067,0.733333333333333,0,4,120,3436,0.99708963911525,"TMMwsp",TRUE,FALSE,1.17426620511913,"ctc_pipeline",22,7,20,5,988064
9743,259,249,10,1720,0.144767441860465,0.961389961389961,0.0386100386100386,0.1,0.335257976485161,0.75,0,0,110,0,NA,"TMMwsp",TRUE,FALSE,1.11469399994412,"ablate_exclusive",22,7,20,5,988064
5233,230,221,9,1720,0.128488372093023,0.960869565217391,0.0391304347826087,0.05,0.285839496576503,0.633333333333333,0,0,82,0,NA,"TMM",TRUE,FALSE,0.68429981133693,"edger_default",22,7,20,5,988064
12618,280,270,10,1720,0.156976744186047,0.964285714285714,0.0357142857142857,0.1,0.329862900262642,0.991666666666667,0,0,120,3622,1,"TMMwsp",TRUE,FALSE,1.25403434587847,"ctc_pipeline",22,8,50,5,885827
8996,298,280,18,1720,0.162790697674419,0.939597315436242,0.0604026845637584,0.1,0.322628131538042,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.19787214667627,"ablate_exclusive",22,8,50,5,885827
4786,278,268,10,1720,0.155813953488372,0.964028776978417,0.0359712230215827,0.05,0.292140484473902,0.983333333333333,0,0,119,0,NA,"TMM",TRUE,FALSE,0.742734431580744,"edger_default",22,8,50,5,885827
12490,110,106,4,1720,0.0616279069767442,0.963636363636364,0.0363636363636364,0.1,0.244860130790597,0,0,0,7,3686,0.998100922409116,"TMMwsp",TRUE,FALSE,1.27555698758737,"ctc_pipeline",23,1,0.1,5,762913
8804,129,118,11,1720,0.0686046511627907,0.914728682170543,0.0852713178294574,0.1,0.238128649096194,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20978855942523,"ablate_exclusive",23,1,0.1,5,762913
4436,118,113,5,1720,0.0656976744186046,0.957627118644068,0.0423728813559322,0.05,0.214516542519587,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.726039011965263,"edger_default",23,1,0.1,5,762913
12848,121,116,5,1720,0.0674418604651163,0.958677685950413,0.0413223140495868,0.1,0.263130851826481,0,0,0,55,3525,0.984397163120567,"TMMwsp",TRUE,FALSE,1.23719739284517,"ctc_pipeline",23,2,0.5,5,1272915.5
9323,132,124,8,1720,0.072093023255814,0.93939393939394,0.0606060606060606,0.1,0.247792271336438,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.17559392622089,"ablate_exclusive",23,2,0.5,5,1272915.5
5098,124,120,4,1720,0.0697674418604651,0.967741935483871,0.032258064516129,0.05,0.224914085042093,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.75500263597949,"edger_default",23,2,0.5,5,1272915.5
12751,158,151,7,1720,0.0877906976744186,0.955696202531646,0.0443037974683544,0.1,0.267702666445672,0,0,0,77,3684,0.979370249728556,"TMMwsp",TRUE,FALSE,1.23698173351486,"ctc_pipeline",23,3,1,5,901385.5
9067,172,161,11,1720,0.0936046511627907,0.936046511627907,0.063953488372093,0.1,0.256000076158624,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.17726547696698,"ablate_exclusive",23,3,1,5,901385.5
4750,155,148,7,1720,0.086046511627907,0.954838709677419,0.0451612903225806,0.05,0.228658640965962,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.715775867856925,"edger_default",23,3,1,5,901385.5
13116,123,119,4,1720,0.0691860465116279,0.967479674796748,0.032520325203252,0.1,0.27253251440653,0,0,0,75,3678,0.981511691136487,"TMMwsp",TRUE,FALSE,1.24826858971186,"ctc_pipeline",23,4,2,5,735322
9438,144,133,11,1720,0.0773255813953488,0.923611111111111,0.0763888888888889,0.1,0.258548827126657,0,0,0,7,0,NA,"TMMwsp",TRUE,FALSE,1.19119450085439,"ablate_exclusive",23,4,2,5,735322
4707,133,130,3,1720,0.0755813953488372,0.977443609022556,0.0225563909774436,0.05,0.234188213679928,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.708023737436225,"edger_default",23,4,2,5,735322
12738,114,109,5,1720,0.0633720930232558,0.956140350877193,0.043859649122807,0.1,0.283774566135825,0,0,0,110,3700,0.984054054054054,"TMMwsp",TRUE,FALSE,1.26990031300663,"ctc_pipeline",23,5,5,5,996692.5
9038,125,118,7,1720,0.0686046511627907,0.944,0.056,0.1,0.262405590201882,0,0,0,51,0,NA,"TMMwsp",TRUE,FALSE,1.20956406265975,"ablate_exclusive",23,5,5,5,996692.5
4690,122,115,7,1720,0.0668604651162791,0.942622950819672,0.0573770491803279,0.05,0.215791076569142,0,0,0,3,0,NA,"TMM",TRUE,FALSE,0.746273692258209,"edger_default",23,5,5,5,996692.5
11824,96,94,2,1720,0.0546511627906977,0.979166666666667,0.0208333333333333,0.1,0.27412206146966,0.0333333333333333,0,0,116,3863,0.987315557856588,"TMMwsp",TRUE,FALSE,1.33990749261385,"ctc_pipeline",23,6,10,5,622910
