"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","median_lib"
10859,227,214,13,1720,0.124418604651163,0.94273127753304,0.0572687224669604,0.1,0.293798944840078,0,0,0,71,3748,0.981056563500534,"TMMwsp",TRUE,FALSE,1.17150412465399,"ctc_pipeline",23,3,8,694956.5
3685,183,180,3,1720,0.104651162790698,0.983606557377049,0.0163934426229508,0.05,0.221586315168174,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.612255819687596,"edger_default",23,3,8,694956.5
3685,153,149,4,1720,0.0866279069767442,0.973856209150327,0.0261437908496732,0.05,0.208834312358446,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",23,3,8,694956.5
9212,191,179,12,1720,0.10406976744186,0.93717277486911,0.06282722513089,0.05,0.271885101088603,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",23,3,8,694956.5
11808,50,50,0,1720,0.0290697674418605,1,0,0.1,0.19462767655529,0,0,0,42,3302,0.988794669897032,"TMMwsp",TRUE,FALSE,1.22743157370481,"ctc_pipeline",24,1,3,931005.5
4267,59,57,2,1720,0.0331395348837209,0.966101694915254,0.0338983050847458,0.05,0.172945323007685,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.742398889905036,"edger_default",24,1,3,931005.5
4267,23,23,0,1720,0.0133720930232558,1,0,0.05,0.166880633042274,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",24,1,3,931005.5
6956,116,92,24,1720,0.0534883720930233,0.793103448275862,0.206896551724138,0.05,0.176919141176759,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",24,1,3,931005.5
12781,134,130,4,1720,0.0755813953488372,0.970149253731343,0.0298507462686567,0.1,0.259987141269138,0,0.00510204081632653,0,76,3692,0.980769230769231,"TMMwsp",TRUE,FALSE,1.29622733489766,"ctc_pipeline",24,2,5,1087659
4883,129,121,8,1720,0.0703488372093023,0.937984496124031,0.062015503875969,0.05,0.217053405928143,0,0.00255102040816327,0,0,0,NA,"TMM",TRUE,FALSE,0.792774489643219,"edger_default",24,2,5,1087659
4883,92,90,2,1720,0.0523255813953488,0.978260869565217,0.0217391304347826,0.05,0.199473030489054,0,0.00255102040816327,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",24,2,5,1087659
8843,136,125,11,1720,0.0726744186046512,0.919117647058823,0.0808823529411765,0.05,0.22718058677012,0,0.00255102040816327,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",24,2,5,1087659
11704,209,198,11,1720,0.115116279069767,0.947368421052632,0.0526315789473684,0.1,0.295735303285758,0,0.00479616306954436,0,97,3541,0.972606608302739,"TMMwsp",TRUE,FALSE,1.10504262383647,"ctc_pipeline",24,3,8,932025
4464,185,179,6,1720,0.10406976744186,0.967567567567568,0.0324324324324324,0.05,0.229507923577058,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.59957049247794,"edger_default",24,3,8,932025
4464,151,143,8,1720,0.0831395348837209,0.947019867549669,0.0529801324503311,0.05,0.213364457197351,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",24,3,8,932025
10415,192,178,14,1720,0.103488372093023,0.927083333333333,0.0729166666666667,0.05,0.263329258825906,0,0.00239808153477218,0,24,0,NA,NA,TRUE,FALSE,NA,"deseq2",24,3,8,932025
12032,47,47,0,1720,0.0273255813953488,1,0,0.1,0.220197484802226,0,0,0,43,3230,0.988235294117647,"TMMwsp",TRUE,FALSE,1.20116443213888,"ctc_pipeline",25,1,3,981837
4656,66,66,0,1720,0.0383720930232558,1,0,0.05,0.201090480507025,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.802015226822931,"edger_default",25,1,3,981837
4656,69,67,2,1720,0.038953488372093,0.971014492753623,0.0289855072463768,0.05,0.189338879275461,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",25,1,3,981837
7198,141,118,23,1720,0.0686046511627907,0.836879432624113,0.163120567375887,0.05,0.198398165783504,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",25,1,3,981837
11818,82,81,1,1720,0.047093023255814,0.98780487804878,0.0121951219512195,0.1,0.214724724016082,0,0,0,67,3803,0.982908230344465,"TMMwsp",TRUE,FALSE,1.36582294867472,"ctc_pipeline",25,2,5,479438
3287,90,89,1,1720,0.0517441860465116,0.988888888888889,0.0111111111111111,0.05,0.175623217335951,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.694643124991007,"edger_default",25,2,5,479438
3287,59,57,2,1720,0.0331395348837209,0.966101694915254,0.0338983050847458,0.05,0.161068715067697,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",25,2,5,479438
7930,92,90,2,1720,0.0523255813953488,0.978260869565217,0.0217391304347826,0.05,0.194859251743344,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",25,2,5,479438
11093,215,193,22,1720,0.112209302325581,0.897674418604651,0.102325581395349,0.1,0.282765720347447,0,0,0,79,3814,0.979286837965391,"TMMwsp",TRUE,FALSE,1.16968403693031,"ctc_pipeline",25,3,8,837582.5
3915,173,166,7,1720,0.0965116279069767,0.959537572254335,0.0404624277456647,0.05,0.220113799109369,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.626967569849573,"edger_default",25,3,8,837582.5
3915,148,144,4,1720,0.0837209302325581,0.972972972972973,0.027027027027027,0.05,0.206001926712613,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",25,3,8,837582.5
9482,190,176,14,1720,0.102325581395349,0.926315789473684,0.0736842105263158,0.05,0.25831180136127,0,0,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",25,3,8,837582.5
11654,69,67,2,1720,0.038953488372093,0.971014492753623,0.0289855072463768,0.1,0.207680895309134,0,0,0,35,3231,0.990714948932219,"TMMwsp",TRUE,FALSE,1.18500051872319,"ctc_pipeline",26,1,3,817210.5
4348,75,72,3,1720,0.0418604651162791,0.96,0.04,0.05,0.192318802846542,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.73388300474102,"edger_default",26,1,3,817210.5
4348,43,42,1,1720,0.0244186046511628,0.976744186046512,0.0232558139534884,0.05,0.184152166526256,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",26,1,3,817210.5
6875,137,115,22,1720,0.0668604651162791,0.83941605839416,0.160583941605839,0.05,0.192497497948221,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",26,1,3,817210.5
12688,132,123,9,1720,0.0715116279069767,0.931818181818182,0.0681818181818182,0.1,0.248449267942674,0,0,0,77,3735,0.979651941097724,"TMMwsp",TRUE,FALSE,1.26709838333011,"ctc_pipeline",26,2,5,1011702.5
4657,132,124,8,1720,0.072093023255814,0.93939393939394,0.0606060606060606,0.05,0.211526440193993,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.745283036634132,"edger_default",26,2,5,1011702.5
4657,106,103,3,1720,0.0598837209302326,0.971698113207547,0.0283018867924528,0.05,0.197147574500296,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",26,2,5,1011702.5
8718,142,128,14,1720,0.0744186046511628,0.901408450704225,0.0985915492957746,0.05,0.222493322455897,0,0,0,15,0,NA,NA,TRUE,FALSE,NA,"deseq2",26,2,5,1011702.5
11366,261,246,15,1720,0.143023255813953,0.942528735632184,0.0574712643678161,0.1,0.326016805640404,0,0,0,84,3593,0.976621207904258,"TMMwsp",TRUE,FALSE,1.11620132381246,"ctc_pipeline",26,3,8,1016881
4394,221,215,6,1720,0.125,0.972850678733032,0.0271493212669683,0.05,0.252915756575538,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.631914567007763,"edger_default",26,3,8,1016881
4394,196,186,10,1720,0.108139534883721,0.948979591836735,0.0510204081632653,0.05,0.238847104696362,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",26,3,8,1016881
9990,222,210,12,1720,0.122093023255814,0.945945945945946,0.0540540540540541,0.05,0.293043076514422,0,0,0,13,0,NA,NA,TRUE,FALSE,NA,"deseq2",26,3,8,1016881
12088,42,42,0,1720,0.0244186046511628,1,0,0.1,0.187534408216844,0,0,0,37,3428,0.989789964994166,"TMMwsp",TRUE,FALSE,1.14902172801469,"ctc_pipeline",27,1,3,593755.5
3976,54,54,0,1720,0.0313953488372093,1,0,0.05,0.174618951117011,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.666039812569599,"edger_default",27,1,3,593755.5
3976,42,42,0,1720,0.0244186046511628,1,0,0.05,0.166371362491665,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",27,1,3,593755.5
7159,117,89,28,1720,0.0517441860465116,0.760683760683761,0.239316239316239,0.05,0.173381181658104,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",27,1,3,593755.5
12260,121,113,8,1720,0.0656976744186046,0.933884297520661,0.0661157024793388,0.1,0.247854948319839,0,0,0,62,3675,0.983945578231292,"TMMwsp",TRUE,FALSE,1.29727375645559,"ctc_pipeline",27,2,5,638554.5
3896,120,115,5,1720,0.0668604651162791,0.958333333333333,0.0416666666666667,0.05,0.205945700201041,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.685455822878265,"edger_default",27,2,5,638554.5
3896,75,71,4,1720,0.0412790697674419,0.946666666666667,0.0533333333333333,0.05,0.188523229164587,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",27,2,5,638554.5
8443,125,114,11,1720,0.0662790697674419,0.912,0.088,0.05,0.215858234951227,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",27,2,5,638554.5
11185,243,222,21,1720,0.12906976744186,0.91358024691358,0.0864197530864197,0.1,0.313854047178628,0,0,0,73,3589,0.979660072443578,"TMMwsp",TRUE,FALSE,1.12772138368416,"ctc_pipeline",27,3,8,922027
4129,200,190,10,1720,0.11046511627907,0.95,0.05,0.05,0.233338478218557,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.616693001815774,"edger_default",27,3,8,922027
4129,145,141,4,1720,0.0819767441860465,0.972413793103448,0.0275862068965517,0.05,0.220310998360486,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",27,3,8,922027
9823,189,179,10,1720,0.10406976744186,0.947089947089947,0.0529100529100529,0.05,0.285112839856393,0,0,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",27,3,8,922027
12733,68,67,1,1720,0.038953488372093,0.985294117647059,0.0147058823529412,0.1,0.224352303559502,0,0,0,51,3132,0.985951468710089,"TMMwsp",TRUE,FALSE,1.10790673550045,"ctc_pipeline",28,1,3,1323833.5
5430,68,67,1,1720,0.038953488372093,0.985294117647059,0.0147058823529412,0.05,0.213629720540235,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.75642863070211,"edger_default",28,1,3,1323833.5
5430,55,55,0,1720,0.0319767441860465,1,0,0.05,0.202107415898751,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",28,1,3,1323833.5
7999,147,121,26,1720,0.0703488372093023,0.82312925170068,0.17687074829932,0.05,0.203199809836887,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",28,1,3,1323833.5
11791,107,99,8,1720,0.0575581395348837,0.925233644859813,0.0747663551401869,0.1,0.228260977746739,0,0,0,57,3785,0.985997357992074,"TMMwsp",TRUE,FALSE,1.36690755080033,"ctc_pipeline",28,2,5,746057
3929,110,104,6,1720,0.0604651162790698,0.945454545454545,0.0545454545454545,0.05,0.199503639287522,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.800783919921111,"edger_default",28,2,5,746057
3929,69,68,1,1720,0.0395348837209302,0.985507246376812,0.0144927536231884,0.05,0.187721222002591,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",28,2,5,746057
7844,114,105,9,1720,0.061046511627907,0.921052631578947,0.0789473684210526,0.05,0.208606507034226,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",28,2,5,746057
11570,239,226,13,1720,0.131395348837209,0.94560669456067,0.0543933054393305,0.1,0.317599477886024,0,0.00245700245700246,0,86,3591,0.976051239209134,"TMMwsp",TRUE,FALSE,1.10629624058413,"ctc_pipeline",28,3,8,956398
4453,212,198,14,1720,0.115116279069767,0.933962264150943,0.0660377358490566,0.05,0.239055841814017,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.615635607105761,"edger_default",28,3,8,956398
4453,168,160,8,1720,0.0930232558139535,0.952380952380952,0.0476190476190476,0.05,0.220917240133264,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",28,3,8,956398
10265,212,196,16,1720,0.113953488372093,0.924528301886792,0.0754716981132075,0.05,0.285045056635725,0,0,0,12,0,NA,NA,TRUE,FALSE,NA,"deseq2",28,3,8,956398
12699,75,74,1,1720,0.0430232558139535,0.986666666666667,0.0133333333333333,0.1,0.216226941173592,0,0,0,54,3200,0.9859375,"TMMwsp",TRUE,FALSE,1.09057759613699,"ctc_pipeline",29,1,3,994961
5284,75,73,2,1720,0.0424418604651163,0.973333333333333,0.0266666666666667,0.05,0.197983309068473,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.711708408345375,"edger_default",29,1,3,994961
5284,59,56,3,1720,0.0325581395348837,0.949152542372881,0.0508474576271186,0.05,0.191150520165736,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",29,1,3,994961
7880,154,122,32,1720,0.0709302325581395,0.792207792207792,0.207792207792208,0.05,0.192496307293337,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",29,1,3,994961
12458,122,115,7,1720,0.0668604651162791,0.942622950819672,0.0573770491803279,0.1,0.242626966765914,0,0,0,57,3607,0.984751871361242,"TMMwsp",TRUE,FALSE,1.27123610299316,"ctc_pipeline",29,2,5,1193081.5
4712,123,114,9,1720,0.0662790697674419,0.926829268292683,0.0731707317073171,0.05,0.208338539623463,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.765781842819572,"edger_default",29,2,5,1193081.5
4712,95,89,6,1720,0.0517441860465116,0.936842105263158,0.0631578947368421,0.05,0.191031520324869,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",29,2,5,1193081.5
8498,124,114,10,1720,0.0662790697674419,0.919354838709677,0.0806451612903226,0.05,0.221237233077596,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",29,2,5,1193081.5
11679,232,213,19,1720,0.123837209302326,0.918103448275862,0.0818965517241379,0.1,0.312485092365412,0,0.0024390243902439,0,92,3589,0.974366118696016,"TMMwsp",TRUE,FALSE,1.11565055844511,"ctc_pipeline",29,3,8,1061159.5
4507,186,182,4,1720,0.105813953488372,0.978494623655914,0.021505376344086,0.05,0.242153740267217,0,0.0024390243902439,0,0,0,NA,"TMM",TRUE,FALSE,0.615904355137004,"edger_default",29,3,8,1061159.5
4507,162,157,5,1720,0.0912790697674419,0.969135802469136,0.0308641975308642,0.05,0.229162558235032,0,0.0024390243902439,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",29,3,8,1061159.5
10315,206,193,13,1720,0.112209302325581,0.936893203883495,0.0631067961165049,0.05,0.286603610770272,0,0.0024390243902439,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",29,3,8,1061159.5
11770,59,57,2,1720,0.0331395348837209,0.966101694915254,0.0338983050847458,0.1,0.196699137070291,0,0,0,55,3318,0.985232067510548,"TMMwsp",TRUE,FALSE,1.29303831154839,"ctc_pipeline",30,1,3,859817.5
4424,62,59,3,1720,0.0343023255813954,0.951612903225806,0.0483870967741935,0.05,0.173868248977492,0,0,0,1,0,NA,"TMM",TRUE,FALSE,0.891891723933195,"edger_default",30,1,3,859817.5
4424,39,37,2,1720,0.0215116279069767,0.948717948717949,0.0512820512820513,0.05,0.163660275498341,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"limma_voom",30,1,3,859817.5
6987,104,76,28,1720,0.0441860465116279,0.730769230769231,0.269230769230769,0.05,0.173477281778168,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",30,1,3,859817.5
13307,165,158,7,1720,0.0918604651162791,0.957575757575758,0.0424242424242424,0.1,0.272291759612134,0,0,0,71,3603,0.980849292256453,"TMMwsp",TRUE,FALSE,1.18139083072377,"ctc_pipeline",30,2,5,967162
5115,159,156,3,1720,0.0906976744186047,0.981132075471698,0.0188679245283019,0.05,0.237260054276119,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.67249525776643,"edger_default",30,2,5,967162
5115,123,122,1,1720,0.0709302325581395,0.991869918699187,0.00813008130081301,0.05,0.224408846412341,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",30,2,5,967162
9369,175,156,19,1720,0.0906976744186047,0.891428571428571,0.108571428571429,0.05,0.242657867820318,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",30,2,5,967162
11180,219,199,20,1720,0.115697674418605,0.908675799086758,0.091324200913242,0.1,0.281509572785668,0,0,0,77,3651,0.978909887702,"TMMwsp",TRUE,FALSE,1.14683652191855,"ctc_pipeline",30,3,8,732272.5
3904,179,166,13,1720,0.0965116279069767,0.927374301675978,0.0726256983240224,0.05,0.218467368117459,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.596337558273623,"edger_default",30,3,8,732272.5
3904,143,135,8,1720,0.0784883720930233,0.944055944055944,0.0559440559440559,0.05,0.204034015668452,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",30,3,8,732272.5
9719,179,169,10,1720,0.0982558139534884,0.94413407821229,0.0558659217877095,0.05,0.26449563129306,0,0,0,8,0,NA,NA,TRUE,FALSE,NA,"deseq2",30,3,8,732272.5
12464,69,66,3,1720,0.0383720930232558,0.956521739130435,0.0434782608695652,0.1,0.208205866636509,0,0,0,45,3297,0.988777676675766,"TMMwsp",TRUE,FALSE,1.16501862706031,"ctc_pipeline",31,1,3,800349
4743,83,79,4,1720,0.0459302325581395,0.951807228915663,0.0481927710843374,0.05,0.194094290631821,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.731381816170617,"edger_default",31,1,3,800349
4743,31,31,0,1720,0.0180232558139535,1,0,0.05,0.186420831785173,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",31,1,3,800349
7666,138,109,29,1720,0.0633720930232558,0.789855072463768,0.210144927536232,0.05,0.191755887425295,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",31,1,3,800349
12695,134,130,4,1720,0.0755813953488372,0.970149253731343,0.0298507462686567,0.1,0.255067256300006,0,0,0,60,3664,0.984443231441048,"TMMwsp",TRUE,FALSE,1.23679849866246,"ctc_pipeline",31,2,5,839657.5
4505,141,136,5,1720,0.0790697674418605,0.964539007092199,0.0354609929078014,0.05,0.221071086896423,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.702380572384044,"edger_default",31,2,5,839657.5
4505,114,111,3,1720,0.0645348837209302,0.973684210526316,0.0263157894736842,0.05,0.210941018134214,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",31,2,5,839657.5
8685,158,143,15,1720,0.0831395348837209,0.90506329113924,0.0949367088607595,0.05,0.234555014143162,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",31,2,5,839657.5
11477,235,217,18,1720,0.126162790697674,0.923404255319149,0.0765957446808511,0.1,0.296049697938418,0,0,0,68,3787,0.982043834169527,"TMMwsp",TRUE,FALSE,1.13242499121988,"ctc_pipeline",31,3,8,867749.5
4266,187,182,5,1720,0.105813953488372,0.973262032085562,0.0267379679144385,0.05,0.233738233723152,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.625914983513125,"edger_default",31,3,8,867749.5
4266,172,162,10,1720,0.0941860465116279,0.941860465116279,0.0581395348837209,0.05,0.218667966975361,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",31,3,8,867749.5
9995,192,182,10,1720,0.105813953488372,0.947916666666667,0.0520833333333333,0.05,0.271223643657062,0,0,0,9,0,NA,NA,TRUE,FALSE,NA,"deseq2",31,3,8,867749.5
11500,38,37,1,1720,0.0215116279069767,0.973684210526316,0.0263157894736842,0.1,0.169814213362648,0,0,0,42,3369,0.989314336598397,"TMMwsp",TRUE,FALSE,1.28361564463242,"ctc_pipeline",32,1,3,780571
3799,51,49,2,1720,0.0284883720930233,0.96078431372549,0.0392156862745098,0.05,0.158052533886049,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.798651135627907,"edger_default",32,1,3,780571
3799,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.05,0.147672387136475,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",32,1,3,780571
6673,85,62,23,1720,0.036046511627907,0.729411764705882,0.270588235294118,0.05,0.153575793730355,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"deseq2",32,1,3,780571
12601,136,131,5,1720,0.0761627906976744,0.963235294117647,0.0367647058823529,0.1,0.25947430178801,0,0.00256410256410256,0,60,3630,0.984022038567493,"TMMwsp",TRUE,FALSE,1.28269404923129,"ctc_pipeline",32,2,5,735554
4470,142,138,4,1720,0.0802325581395349,0.971830985915493,0.028169014084507,0.05,0.21535579663641,0,0.00256410256410256,0,0,0,NA,"TMM",TRUE,FALSE,0.721704508102606,"edger_default",32,2,5,735554
4470,98,92,6,1720,0.0534883720930233,0.938775510204082,0.0612244897959184,0.05,0.20602771055341,0,0.00256410256410256,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",32,2,5,735554
8696,144,130,14,1720,0.0755813953488372,0.902777777777778,0.0972222222222222,0.05,0.236860167767593,0,0.00256410256410256,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",32,2,5,735554
10919,229,208,21,1720,0.12093023255814,0.908296943231441,0.091703056768559,0.1,0.299154240391382,0,0.00246913580246914,0,82,3717,0.977939198278181,"TMMwsp",TRUE,FALSE,1.16509032764242,"ctc_pipeline",32,3,8,837878
3852,166,160,6,1720,0.0930232558139535,0.963855421686747,0.036144578313253,0.05,0.216030019670047,0,0.00246913580246914,0,0,0,NA,"TMM",TRUE,FALSE,0.632190675947211,"edger_default",32,3,8,837878
3852,140,135,5,1720,0.0784883720930233,0.964285714285714,0.0357142857142857,0.05,0.200539825000816,0,0.00246913580246914,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",32,3,8,837878
9482,181,174,7,1720,0.101162790697674,0.961325966850829,0.0386740331491713,0.05,0.274811987643515,0,0.00246913580246914,0,11,0,NA,NA,TRUE,FALSE,NA,"deseq2",32,3,8,837878
11521,38,38,0,1720,0.022093023255814,1,0,0.1,0.204314341019896,0,0,0,41,3245,0.988906009244992,"TMMwsp",TRUE,FALSE,1.24968037109216,"ctc_pipeline",33,1,3,783638.5
4214,50,50,0,1720,0.0290697674418605,1,0,0.05,0.181474092861268,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.819870065308674,"edger_default",33,1,3,783638.5
4214,26,26,0,1720,0.0151162790697674,1,0,0.05,0.172307197694075,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",33,1,3,783638.5
6750,112,94,18,1720,0.0546511627906977,0.839285714285714,0.160714285714286,0.05,0.179221471659143,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",33,1,3,783638.5
12397,118,114,4,1720,0.0662790697674419,0.966101694915254,0.0338983050847458,0.1,0.236414574496761,0,0,0,51,3634,0.98651623555311,"TMMwsp",TRUE,FALSE,1.25465565442223,"ctc_pipeline",33,2,5,586431
4078,129,125,4,1720,0.0726744186046512,0.968992248062015,0.0310077519379845,0.05,0.203179448961427,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.675683303468571,"edger_default",33,2,5,586431
4078,90,88,2,1720,0.0511627906976744,0.977777777777778,0.0222222222222222,0.05,0.190301380555329,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",33,2,5,586431
8458,138,123,15,1720,0.0715116279069767,0.891304347826087,0.108695652173913,0.05,0.223798371824372,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",33,2,5,586431
11607,242,222,20,1720,0.12906976744186,0.917355371900826,0.0826446280991736,0.1,0.317422102005592,0,0,0,99,3581,0.972354091036023,"TMMwsp",TRUE,FALSE,1.08546132171451,"ctc_pipeline",33,3,8,1103015
4647,216,203,13,1720,0.118023255813953,0.939814814814815,0.0601851851851852,0.05,0.248913351912401,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.620609043161862,"edger_default",33,3,8,1103015
4647,170,163,7,1720,0.0947674418604651,0.958823529411765,0.0411764705882353,0.05,0.233540234538167,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",33,3,8,1103015
10215,197,188,9,1720,0.109302325581395,0.954314720812183,0.0456852791878173,0.05,0.29222658702644,0,0,0,11,0,NA,NA,TRUE,FALSE,NA,"deseq2",33,3,8,1103015
11837,39,39,0,1720,0.0226744186046512,1,0,0.1,0.194622051447012,0,0,0,43,3278,0.989322757779134,"TMMwsp",TRUE,FALSE,1.19029713705291,"ctc_pipeline",34,1,3,587623
4072,54,53,1,1720,0.0308139534883721,0.981481481481482,0.0185185185185185,0.05,0.17302061701548,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.722166877566974,"edger_default",34,1,3,587623
4072,36,36,0,1720,0.0209302325581395,1,0,0.05,0.163999550079483,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",34,1,3,587623
7141,117,89,28,1720,0.0517441860465116,0.760683760683761,0.239316239316239,0.05,0.170617269194856,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",34,1,3,587623
11470,93,89,4,1720,0.0517441860465116,0.956989247311828,0.043010752688172,0.1,0.237189841686737,0,0,0,57,3808,0.985031512605042,"TMMwsp",TRUE,FALSE,1.38192366873698,"ctc_pipeline",34,2,5,642323
3415,113,106,7,1720,0.0616279069767442,0.938053097345133,0.0619469026548673,0.05,0.197695165285434,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.723378770830518,"edger_default",34,2,5,642323
3415,78,75,3,1720,0.0436046511627907,0.961538461538462,0.0384615384615385,0.05,0.185733569568156,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",34,2,5,642323
7414,115,99,16,1720,0.0575581395348837,0.860869565217391,0.139130434782609,0.05,0.211508943248793,0,0,0,3,0,NA,NA,TRUE,FALSE,NA,"deseq2",34,2,5,642323
11825,239,217,22,1720,0.126162790697674,0.907949790794979,0.0920502092050209,0.1,0.309303236815465,0,0.00246913580246914,0,80,3387,0.976380277531739,"TMMwsp",TRUE,FALSE,1.06867301799465,"ctc_pipeline",34,3,8,1054789
4793,208,202,6,1720,0.117441860465116,0.971153846153846,0.0288461538461538,0.05,0.244435173514344,0,0.00246913580246914,0,0,0,NA,"TMM",TRUE,FALSE,0.59636836487954,"edger_default",34,3,8,1054789
4793,170,164,6,1720,0.0953488372093023,0.964705882352941,0.0352941176470588,0.05,0.232003288956384,0,0.00246913580246914,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",34,3,8,1054789
10741,198,188,10,1720,0.109302325581395,0.94949494949495,0.0505050505050505,0.05,0.286979702523461,0,0.00246913580246914,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",34,3,8,1054789
