"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","purity_cond_diff","purity_mean","purity_sd","n_per_group","median_lib"
15326,961,156,805,1720,0.0906976744186047,0.162330905306972,0.837669094693028,0.1,0.112493485148649,0.0416666666666667,0.0444444444444444,0,85,3663,0.987441987441987,"TMMwsp",TRUE,FALSE,1.61671807490174,"purity_ignored",29,5,0.4,0.6,0.15,5,641277
16458,11,11,0,1720,0.0063953488372093,1,0,0.1,0.140016790594828,0,0,0,94,2651,0.987551867219917,"TMMwsp",TRUE,FALSE,1.53410140462818,"purity_covariate",29,5,0.4,0.6,0.15,5,641277
15028,746,148,598,1720,0.086046511627907,0.198391420911528,0.801608579088472,0.1,0.122459237575166,0.0416666666666667,0.0271604938271605,0,85,3848,0.987525987525988,"TMMwsp",TRUE,FALSE,1.34248084053129,"purity_filtered",29,5,0.4,0.6,0.15,5,641277
15323,69,66,3,1720,0.0383720930232558,0.956521739130435,0.0434782608695652,0.1,0.198661186777424,0,0,0,78,3530,0.991218130311615,"TMMwsp",TRUE,FALSE,1.35220878746768,"purity_ignored",30,1,0,0.6,0.15,5,713090.5
16418,63,60,3,1720,0.0348837209302326,0.952380952380952,0.0476190476190476,0.1,0.193972385943337,0,0,0,84,2590,0.991119691119691,"TMMwsp",TRUE,FALSE,1.42255030701985,"purity_covariate",30,1,0,0.6,0.15,5,713090.5
16214,61,56,5,1720,0.0325581395348837,0.918032786885246,0.0819672131147541,0.1,0.191098692377174,0,0,0,80,2729,0.990839135214364,"TMMwsp",TRUE,FALSE,1.3885748474254,"purity_filtered",30,1,0,0.6,0.15,5,713090.5
15984,67,55,12,1720,0.0319767441860465,0.82089552238806,0.17910447761194,0.1,0.168852055444832,0,0,0,80,3220,0.98695652173913,"TMMwsp",TRUE,FALSE,1.40151026464121,"purity_ignored",30,2,0.1,0.6,0.15,5,938291.5
17017,60,58,2,1720,0.0337209302325581,0.966666666666667,0.0333333333333333,0.1,0.197072681856985,0,0,0,91,2376,0.988215488215488,"TMMwsp",TRUE,FALSE,1.32299686390268,"purity_covariate",30,2,0.1,0.6,0.15,5,938291.5
16144,36,36,0,1720,0.0209302325581395,1,0,0.1,0.190468982748857,0,0,0,82,2955,0.989509306260575,"TMMwsp",TRUE,FALSE,1.33195503905698,"purity_filtered",30,2,0.1,0.6,0.15,5,938291.5
15252,46,42,4,1720,0.0244186046511628,0.91304347826087,0.0869565217391304,0.1,0.171443394545485,0,0,0,80,3665,0.98881309686221,"TMMwsp",TRUE,FALSE,1.42069791255758,"purity_ignored",30,3,0.2,0.6,0.15,5,771911.5
16362,32,32,0,1720,0.0186046511627907,1,0,0.1,0.167014528302395,0,0,0,86,2661,0.987974445697106,"TMMwsp",TRUE,FALSE,1.41534617494601,"purity_covariate",30,3,0.2,0.6,0.15,5,771911.5
14980,61,59,2,1720,0.0343023255813954,0.967213114754098,0.0327868852459016,0.1,0.174085444402794,0,0,0,80,4017,0.988548668160319,"TMMwsp",FALSE,FALSE,1.31696391438114,"purity_filtered",30,3,0.2,0.6,0.15,5,771911.5
15385,1966,258,1708,1720,0.15,0.131230925737538,0.868769074262462,0.1,0.113515856387449,0.1,0.0931989924433249,0,82,3797,0.98683170924414,"TMMwsp",TRUE,FALSE,1.47054855309644,"purity_ignored",30,4,0.3,0.6,0.15,5,785720.5
16414,12,11,1,1720,0.0063953488372093,0.916666666666667,0.0833333333333333,0.1,0.114267825669793,0,0,0,87,2719,0.987863184994483,"TMMwsp",TRUE,FALSE,1.46466923539634,"purity_covariate",30,4,0.3,0.6,0.15,5,785720.5
15385,1966,258,1708,1720,0.15,0.131230925737538,0.868769074262462,0.1,0.113798210983323,0.1,0.0931989924433249,0,82,3797,0.98683170924414,"TMMwsp",TRUE,FALSE,1.47054855309644,"purity_filtered",30,4,0.3,0.6,0.15,5,785720.5
15470,59,42,17,1720,0.0244186046511628,0.711864406779661,0.288135593220339,0.1,0.142450666338226,0,0,0,85,3683,0.98832473527016,"TMMwsp",TRUE,FALSE,1.67879470083033,"purity_ignored",30,5,0.4,0.6,0.15,5,843012
16503,16,16,0,1720,0.00930232558139535,1,0,0.1,0.143328744123171,0,0,0,92,2626,0.987433358720487,"TMMwsp",TRUE,FALSE,1.65555561265756,"purity_covariate",30,5,0.4,0.6,0.15,5,843012
15470,59,42,17,1720,0.0244186046511628,0.711864406779661,0.288135593220339,0.1,0.142348616585163,0,0,0,85,3683,0.98832473527016,"TMMwsp",TRUE,FALSE,1.67879470083033,"purity_filtered",30,5,0.4,0.6,0.15,5,843012
15463,41,41,0,1720,0.0238372093023256,1,0,0.1,0.180576920632195,0,0,0,84,3521,0.990343652371485,"TMMwsp",TRUE,FALSE,1.50534617936738,"purity_ignored",31,1,0,0.6,0.15,5,765298.5
16654,55,53,2,1720,0.0308139534883721,0.963636363636364,0.0363636363636364,0.1,0.165053130821205,0,0,0,92,2602,0.990392006149116,"TMMwsp",TRUE,FALSE,1.52230068098464,"purity_covariate",31,1,0,0.6,0.15,5,765298.5
15328,25,25,0,1720,0.0145348837209302,1,0,0.1,0.15284431830403,0,0,0,73,3492,0.993699885452463,"TMMwsp",TRUE,FALSE,1.4191169277027,"purity_filtered",31,1,0,0.6,0.15,5,765298.5
15677,70,65,5,1720,0.0377906976744186,0.928571428571429,0.0714285714285714,0.1,0.188034679545681,0,0,0,82,3330,0.985885885885886,"TMMwsp",TRUE,FALSE,1.31818363123455,"purity_ignored",31,2,0.1,0.6,0.15,5,1031647
16761,49,49,0,1720,0.0284883720930233,1,0,0.1,0.170854970903798,0,0,0,91,2423,0.987205943045811,"TMMwsp",TRUE,TRUE,1.34172755153212,"purity_covariate",31,2,0.1,0.6,0.15,5,1031647
15855,32,31,1,1720,0.0180232558139535,0.96875,0.03125,0.1,0.154791891173959,0,0,0,84,3060,0.986274509803922,"TMMwsp",FALSE,FALSE,1.30125316763787,"purity_filtered",31,2,0.1,0.6,0.15,5,1031647
15517,42,41,1,1720,0.0238372093023256,0.976190476190476,0.0238095238095238,0.1,0.177679868849338,0,0,0,79,3547,0.989568649563011,"TMMwsp",TRUE,FALSE,1.39669929168064,"purity_ignored",31,3,0.2,0.6,0.15,5,840202.5
16601,52,50,2,1720,0.0290697674418605,0.961538461538462,0.0384615384615385,0.1,0.176205994220704,0,0,0,86,2575,0.991067961165049,"TMMwsp",TRUE,FALSE,1.38069605084357,"purity_covariate",31,3,0.2,0.6,0.15,5,840202.5
16171,38,36,2,1720,0.0209302325581395,0.947368421052632,0.0526315789473684,0.1,0.179887054621986,0,0,0,86,2903,0.989665862900448,"TMMwsp",TRUE,FALSE,1.33949896391935,"purity_filtered",31,3,0.2,0.6,0.15,5,840202.5
15529,66,47,19,1720,0.0273255813953488,0.712121212121212,0.287878787878788,0.1,0.139015100062829,0,0,0,79,3544,0.988148984198646,"TMMwsp",TRUE,FALSE,1.50585297148757,"purity_ignored",31,4,0.3,0.6,0.15,5,848908
16565,37,36,1,1720,0.0209302325581395,0.972972972972973,0.027027027027027,0.1,0.159365607241162,0,0,0,86,2594,0.98650732459522,"TMMwsp",TRUE,FALSE,1.41657044944088,"purity_covariate",31,4,0.3,0.6,0.15,5,848908
14697,37,28,9,1720,0.0162790697674419,0.756756756756757,0.243243243243243,0.1,0.132682236710933,0,0,0,77,4020,0.988805970149254,"TMMwsp",FALSE,FALSE,1.48571854953147,"purity_filtered",31,4,0.3,0.6,0.15,5,848908
15003,1647,227,1420,1720,0.131976744186047,0.137826350941105,0.862173649058895,0.1,0.118397558126375,0.0333333333333333,0.0747422680412371,0,82,3832,0.98982254697286,"TMMwsp",TRUE,FALSE,1.54950513382297,"purity_ignored",31,5,0.4,0.6,0.15,5,624147
16021,13,11,2,1720,0.0063953488372093,0.846153846153846,0.153846153846154,0.1,0.127433432915803,0,0,0,85,2750,0.989818181818182,"TMMwsp",TRUE,FALSE,1.56147884001389,"purity_covariate",31,5,0.4,0.6,0.15,5,624147
15844,952,163,789,1720,0.0947674418604651,0.171218487394958,0.828781512605042,0.1,0.122701931060441,0.0333333333333333,0.0438144329896907,0,84,2840,0.990140845070423,"TMMwsp",TRUE,FALSE,1.54445009838075,"purity_filtered",31,5,0.4,0.6,0.15,5,624147
15012,14,14,0,1720,0.00813953488372093,1,0,0.1,0.132287277418495,0,0,0,89,3818,0.991880565741226,"TMMwsp",TRUE,FALSE,1.7609876700515,"purity_ignored",32,1,0,0.6,0.15,5,799763.5
16214,27,25,2,1720,0.0145348837209302,0.925925925925926,0.0740740740740741,0.1,0.145782960160721,0,0,0,94,2801,0.992502677615137,"TMMwsp",TRUE,FALSE,1.54347301853644,"purity_covariate",32,1,0,0.6,0.15,5,799763.5
15012,14,14,0,1720,0.00813953488372093,1,0,0.1,0.132077841531085,0,0,0,89,3818,0.991880565741226,"TMMwsp",TRUE,FALSE,1.7609876700515,"purity_filtered",32,1,0,0.6,0.15,5,799763.5
16092,66,65,1,1720,0.0377906976744186,0.984848484848485,0.0151515151515152,0.1,0.211128195603112,0,0,0,81,3204,0.989076154806492,"TMMwsp",TRUE,FALSE,1.33205373353598,"purity_ignored",32,2,0.1,0.6,0.15,5,907990
17136,66,65,1,1720,0.0377906976744186,0.984848484848485,0.0151515151515152,0.1,0.20750765437234,0,0,0,87,2354,0.988105352591334,"TMMwsp",TRUE,FALSE,1.33124968778562,"purity_covariate",32,2,0.1,0.6,0.15,5,907990
16436,48,47,1,1720,0.0273255813953488,0.979166666666667,0.0208333333333333,0.1,0.19154627996557,0,0,0,80,2818,0.988644428672818,"TMMwsp",TRUE,FALSE,1.28263337820557,"purity_filtered",32,2,0.1,0.6,0.15,5,907990
15304,49,48,1,1720,0.027906976744186,0.979591836734694,0.0204081632653061,0.1,0.206893463440837,0,0,0,81,3531,0.988105352591334,"TMMwsp",TRUE,FALSE,1.48697125774654,"purity_ignored",32,3,0.2,0.6,0.15,5,981602
16459,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.209841521974136,0,0,0,89,2658,0.987960872836719,"TMMwsp",TRUE,FALSE,1.46494427976711,"purity_covariate",32,3,0.2,0.6,0.15,5,981602
14592,46,44,2,1720,0.0255813953488372,0.956521739130435,0.0434782608695652,0.1,0.196710885679468,0,0,0,77,3933,0.989066870073735,"TMMwsp",TRUE,FALSE,1.34752413632648,"purity_filtered",32,3,0.2,0.6,0.15,5,981602
15393,937,121,816,1720,0.0703488372093023,0.129135538954109,0.870864461045891,0.1,0.113071157804966,0,0.0144927536231884,0,85,3647,0.990951466959144,"TMMwsp",TRUE,FALSE,1.67135588106063,"purity_ignored",32,4,0.3,0.6,0.15,5,782774.5
16469,15,14,1,1720,0.00813953488372093,0.933333333333333,0.0666666666666667,0.1,0.123169742419963,0,0,0,93,2660,0.989097744360902,"TMMwsp",TRUE,FALSE,1.46853348620721,"purity_covariate",32,4,0.3,0.6,0.15,5,782774.5
15393,937,121,816,1720,0.0703488372093023,0.129135538954109,0.870864461045891,0.1,0.112925922917059,0,0.0144927536231884,0,85,3647,0.990951466959144,"TMMwsp",TRUE,FALSE,1.67135588106063,"purity_filtered",32,4,0.3,0.6,0.15,5,782774.5
15849,235,81,154,1720,0.047093023255814,0.34468085106383,0.65531914893617,0.1,0.128120596163165,0.00833333333333333,0.00738916256157635,0,91,3418,0.988589818607373,"TMMwsp",TRUE,FALSE,1.41408092404129,"purity_ignored",32,5,0.4,0.6,0.15,5,901841.5
16887,13,13,0,1720,0.00755813953488372,1,0,0.1,0.13534829559436,0,0,0,93,2424,0.989273927392739,"TMMwsp",TRUE,FALSE,1.39346946316192,"purity_covariate",32,5,0.4,0.6,0.15,5,901841.5
16592,48,35,13,1720,0.0203488372093023,0.729166666666667,0.270833333333333,0.1,0.132065855373995,0,0.00246305418719212,0,92,2648,0.989425981873112,"TMMwsp",TRUE,FALSE,1.44547347071904,"purity_filtered",32,5,0.4,0.6,0.15,5,901841.5
16059,10,10,0,1720,0.00581395348837209,1,0,0.1,0.175385378857651,0,0,0,101,3173,0.987393633785062,"TMMwsp",TRUE,FALSE,1.80149591144542,"purity_ignored",33,1,0,0.6,0.15,5,1169180.5
17105,52,48,4,1720,0.027906976744186,0.923076923076923,0.0769230769230769,0.1,0.166772220010444,0,0,0,106,2296,0.986062717770035,"TMMwsp",TRUE,FALSE,1.38668927414819,"purity_covariate",33,1,0,0.6,0.15,5,1169180.5
15972,11,11,0,1720,0.0063953488372093,1,0,0.1,0.169459682917267,0,0,0,92,3103,0.988076055430229,"TMMwsp",TRUE,FALSE,1.57951027388257,"purity_filtered",33,1,0,0.6,0.15,5,1169180.5
15246,36,33,3,1720,0.0191860465116279,0.916666666666667,0.0833333333333333,0.1,0.174574900457438,0,0,0,75,3549,0.989856297548605,"TMMwsp",TRUE,FALSE,1.56085407030374,"purity_ignored",33,2,0.1,0.6,0.15,5,827387.5
16376,40,40,0,1720,0.0232558139534884,1,0,0.1,0.179275276528367,0,0,0,79,2615,0.991586998087954,"TMMwsp",TRUE,FALSE,1.47331004371483,"purity_covariate",33,2,0.1,0.6,0.15,5,827387.5
15589,24,24,0,1720,0.013953488372093,1,0,0.1,0.168279382198799,0,0,0,72,3058,0.990843688685415,"TMMwsp",TRUE,FALSE,1.45752213352941,"purity_filtered",33,2,0.1,0.6,0.15,5,827387.5
15825,43,41,2,1720,0.0238372093023256,0.953488372093023,0.0465116279069767,0.1,0.195227894013823,0,0,0,87,3254,0.98740012292563,"TMMwsp",TRUE,FALSE,1.49307672051346,"purity_ignored",33,3,0.2,0.6,0.15,5,1052199
16890,55,55,0,1720,0.0319767441860465,1,0,0.1,0.209585919726278,0,0,0,95,2379,0.986548970155528,"TMMwsp",TRUE,FALSE,1.32596440048095,"purity_covariate",33,3,0.2,0.6,0.15,5,1052199
15825,43,41,2,1720,0.0238372093023256,0.953488372093023,0.0465116279069767,0.1,0.195161368149413,0,0,0,87,3254,0.98740012292563,"TMMwsp",TRUE,FALSE,1.49307672051346,"purity_filtered",33,3,0.2,0.6,0.15,5,1052199
15592,111,65,46,1720,0.0377906976744186,0.585585585585586,0.414414414414414,0.1,0.147548976896278,0,0.00253164556962025,0,81,3482,0.988512349224584,"TMMwsp",TRUE,FALSE,1.39390709821067,"purity_ignored",33,4,0.3,0.6,0.15,5,943346
16644,33,30,3,1720,0.0174418604651163,0.909090909090909,0.0909090909090909,0.1,0.146039904261851,0,0,0,92,2524,0.987321711568938,"TMMwsp",TRUE,FALSE,1.3938063448078,"purity_covariate",33,4,0.3,0.6,0.15,5,943346
16138,38,34,4,1720,0.0197674418604651,0.894736842105263,0.105263157894737,0.1,0.150809567197203,0,0,0,87,2852,0.987026647966339,"TMMwsp",TRUE,FALSE,1.38825343636212,"purity_filtered",33,4,0.3,0.6,0.15,5,943346
16046,4821,449,4372,1720,0.261046511627907,0.0931342045218834,0.906865795478117,0.1,0.109037484163019,0.183333333333333,0.18925831202046,0,88,3515,0.988904694167852,"TMMwsp",TRUE,FALSE,1.38348911021099,"purity_ignored",33,5,0.4,0.6,0.15,5,1080069
16999,106,38,68,1720,0.022093023255814,0.358490566037736,0.641509433962264,0.1,0.105224234809326,0,0,0,94,2408,0.988372093023256,"TMMwsp",TRUE,FALSE,1.37416313346478,"purity_covariate",33,5,0.4,0.6,0.15,5,1080069
16046,4821,449,4372,1720,0.261046511627907,0.0931342045218834,0.906865795478117,0.1,0.109008535830286,0.183333333333333,0.18925831202046,0,88,3515,0.988904694167852,"TMMwsp",TRUE,FALSE,1.38348911021099,"purity_filtered",33,5,0.4,0.6,0.15,5,1080069
14918,47,47,0,1720,0.0273255813953488,1,0,0.1,0.184947152512774,0,0,0,73,3774,0.990196078431373,"TMMwsp",TRUE,FALSE,1.46182894038563,"purity_ignored",34,1,0,0.6,0.15,5,811605
16061,49,48,1,1720,0.027906976744186,0.979591836734694,0.0204081632653061,0.1,0.184536097197938,0,0,0,80,2833,0.989410518884575,"TMMwsp",TRUE,FALSE,1.53604338083205,"purity_covariate",34,1,0,0.6,0.15,5,811605
14834,27,25,2,1720,0.0145348837209302,0.925925925925926,0.0740740740740741,0.1,0.146581652341819,0,0,0,66,3351,0.991942703670546,"TMMwsp",TRUE,FALSE,1.42459813839761,"purity_filtered",34,1,0,0.6,0.15,5,811605
14332,45,44,1,1720,0.0255813953488372,0.977777777777778,0.0222222222222222,0.1,0.175881909131368,0,0,0,69,4123,0.991025951976716,"TMMwsp",TRUE,FALSE,1.58465202346337,"purity_ignored",34,2,0.1,0.6,0.15,5,662278
15493,47,46,1,1720,0.0267441860465116,0.978723404255319,0.0212765957446809,0.1,0.173899904899385,0,0,0,75,3073,0.989912137975919,"TMMwsp",TRUE,FALSE,1.6342556356047,"purity_covariate",34,2,0.1,0.6,0.15,5,662278
14907,24,23,1,1720,0.0133720930232558,0.958333333333333,0.0416666666666667,0.1,0.154227147542105,0,0,0,71,3303,0.989706327580987,"TMMwsp",TRUE,FALSE,1.61483767438861,"purity_filtered",34,2,0.1,0.6,0.15,5,662278
14795,40,40,0,1720,0.0232558139534884,1,0,0.1,0.168883028936467,0,0,0,73,3797,0.989992099025547,"TMMwsp",TRUE,FALSE,1.62729512773735,"purity_ignored",34,3,0.2,0.6,0.15,5,458829
16018,48,47,1,1720,0.0273255813953488,0.979166666666667,0.0208333333333333,0.1,0.17137240769876,0,0,0,82,2859,0.989157047918853,"TMMwsp",TRUE,FALSE,1.73507010945076,"purity_covariate",34,3,0.2,0.6,0.15,5,458829
15305,25,25,0,1720,0.0145348837209302,1,0,0.1,0.164954886186646,0,0,0,74,3227,0.990083669042454,"TMMwsp",TRUE,FALSE,1.65627821350941,"purity_filtered",34,3,0.2,0.6,0.15,5,458829
15319,24,20,4,1720,0.0116279069767442,0.833333333333333,0.166666666666667,0.1,0.115398207918056,0,0,0,89,3659,0.987701557802678,"TMMwsp",TRUE,FALSE,1.91594955186287,"purity_ignored",34,4,0.3,0.6,0.15,5,742651.5
16415,9,8,1,1720,0.00465116279069767,0.888888888888889,0.111111111111111,0.1,0.134434195634356,0,0,0,97,2604,0.988479262672811,"TMMwsp",TRUE,FALSE,1.6148697609579,"purity_covariate",34,4,0.3,0.6,0.15,5,742651.5
15977,20,18,2,1720,0.0104651162790698,0.9,0.1,0.1,0.12322859571091,0,0,0,94,2793,0.986394557823129,"TMMwsp",TRUE,FALSE,1.78514048919591,"purity_filtered",34,4,0.3,0.6,0.15,5,742651.5
16061,1266,157,1109,1720,0.0912790697674419,0.124012638230648,0.875987361769352,0.1,0.113231657172138,0.025,0.0260047281323877,0,82,3343,0.988034699371822,"TMMwsp",TRUE,FALSE,1.40663104083073,"purity_ignored",34,5,0.4,0.6,0.15,5,1021540.5
17038,10,9,1,1720,0.00523255813953488,0.9,0.1,0.1,0.124439645696718,0,0,0,94,2375,0.989052631578947,"TMMwsp",TRUE,FALSE,1.37394382527385,"purity_covariate",34,5,0.4,0.6,0.15,5,1021540.5
16061,1266,157,1109,1720,0.0912790697674419,0.124012638230648,0.875987361769352,0.1,0.113418860354842,0.025,0.0260047281323877,0,82,3343,0.988034699371822,"TMMwsp",TRUE,FALSE,1.40663104083073,"purity_filtered",34,5,0.4,0.6,0.15,5,1021540.5
14856,36,35,1,1720,0.0203488372093023,0.972222222222222,0.0277777777777778,0.1,0.174461507356072,0,0,0,80,3816,0.990303983228512,"TMMwsp",TRUE,FALSE,1.63294527732539,"purity_ignored",35,1,0,0.6,0.15,5,544180
16067,55,51,4,1720,0.0296511627906977,0.927272727272727,0.0727272727272727,0.1,0.182021625289207,0,0,0,90,2850,0.990526315789474,"TMMwsp",TRUE,FALSE,1.53049321620187,"purity_covariate",35,1,0,0.6,0.15,5,544180
15630,44,43,1,1720,0.025,0.977272727272727,0.0227272727272727,0.1,0.184761825111584,0,0,0,89,3055,0.989198036006547,"TMMwsp",TRUE,FALSE,1.48040867902916,"purity_filtered",35,1,0,0.6,0.15,5,544180
15730,56,56,0,1720,0.0325581395348837,1,0,0.1,0.187782393603357,0,0,0,83,3305,0.988804841149773,"TMMwsp",TRUE,FALSE,1.49879919322,"purity_ignored",35,2,0.1,0.6,0.15,5,831645
16825,74,71,3,1720,0.0412790697674419,0.959459459459459,0.0405405405405405,0.1,0.19658568959326,0,0,0,90,2436,0.987274220032841,"TMMwsp",TRUE,FALSE,1.42625068835707,"purity_covariate",35,2,0.1,0.6,0.15,5,831645
15463,20,20,0,1720,0.0116279069767442,1,0,0.1,0.161425402968204,0,0,0,78,3210,0.988473520249221,"TMMwsp",TRUE,FALSE,1.34542210520662,"purity_filtered",35,2,0.1,0.6,0.15,5,831645
15061,75,67,8,1720,0.038953488372093,0.893333333333333,0.106666666666667,0.1,0.180185396313679,0,0.005,0,68,3657,0.992343450916051,"TMMwsp",TRUE,FALSE,1.4672523755034,"purity_ignored",35,3,0.2,0.6,0.15,5,917529
16203,58,55,3,1720,0.0319767441860465,0.948275862068966,0.0517241379310345,0.1,0.186642491858529,0,0,0,80,2705,0.991866913123845,"TMMwsp",TRUE,FALSE,1.46050449592126,"purity_covariate",35,3,0.2,0.6,0.15,5,917529
14753,69,65,4,1720,0.0377906976744186,0.942028985507246,0.0579710144927536,0.1,0.193378456122461,0,0.0025,0,67,3871,0.992250064582795,"TMMwsp",TRUE,FALSE,1.3978048307023,"purity_filtered",35,3,0.2,0.6,0.15,5,917529
15362,62,44,18,1720,0.0255813953488372,0.709677419354839,0.290322580645161,0.1,0.144139249871678,0,0,0,77,3657,0.989335520918786,"TMMwsp",TRUE,FALSE,1.54716985019922,"purity_ignored",35,4,0.3,0.6,0.15,5,832575
16483,32,30,2,1720,0.0174418604651163,0.9375,0.0625,0.1,0.135429400837617,0,0,0,82,2713,0.98894213048286,"TMMwsp",TRUE,FALSE,1.45392562429105,"purity_covariate",35,4,0.3,0.6,0.15,5,832575
15362,62,44,18,1720,0.0255813953488372,0.709677419354839,0.290322580645161,0.1,0.143961142063192,0,0,0,77,3657,0.989335520918786,"TMMwsp",TRUE,FALSE,1.54716985019922,"purity_filtered",35,4,0.3,0.6,0.15,5,832575
15837,357,90,267,1720,0.0523255813953488,0.252100840336134,0.747899159663866,0.1,0.125617387335409,0.0166666666666667,0.0191780821917808,0,83,3486,0.990246701090075,"TMMwsp",TRUE,FALSE,1.54284988024286,"purity_ignored",35,5,0.4,0.6,0.15,5,869961
16888,17,17,0,1720,0.00988372093023256,1,0,0.1,0.140388530547059,0,0,0,98,2518,0.988880063542494,"TMMwsp",TRUE,FALSE,1.43890914159588,"purity_covariate",35,5,0.4,0.6,0.15,5,869961
15837,357,90,267,1720,0.0523255813953488,0.252100840336134,0.747899159663866,0.1,0.12574095080585,0.0166666666666667,0.0191780821917808,0,83,3486,0.990246701090075,"TMMwsp",TRUE,FALSE,1.54284988024286,"purity_filtered",35,5,0.4,0.6,0.15,5,869961
15588,41,41,0,1720,0.0238372093023256,1,0,0.1,0.193649357649154,0,0,0,85,3348,0.988351254480287,"TMMwsp",TRUE,FALSE,1.56705561786738,"purity_ignored",36,1,0,0.6,0.15,5,1186626
16705,66,63,3,1720,0.0366279069767442,0.954545454545455,0.0454545454545455,0.1,0.190891537483882,0,0,0,94,2476,0.987075928917609,"TMMwsp",TRUE,FALSE,1.41443512308491,"purity_covariate",36,1,0,0.6,0.15,5,1186626
15625,41,41,0,1720,0.0238372093023256,1,0,0.1,0.173175247611411,0,0,0,83,3056,0.989528795811518,"TMMwsp",TRUE,FALSE,1.38381913591933,"purity_filtered",36,1,0,0.6,0.15,5,1186626
15081,48,46,2,1720,0.0267441860465116,0.958333333333333,0.0416666666666667,0.1,0.183187665395622,0,0,0,79,3718,0.988165680473373,"TMMwsp",TRUE,FALSE,1.55384083758827,"purity_ignored",36,2,0.1,0.6,0.15,5,757224
16264,48,46,2,1720,0.0267441860465116,0.958333333333333,0.0416666666666667,0.1,0.177289732963746,0,0,0,84,2784,0.987068965517241,"TMMwsp",TRUE,FALSE,1.4808211542364,"purity_covariate",36,2,0.1,0.6,0.15,5,757224
14185,23,23,0,1720,0.0133720930232558,1,0,0.1,0.147981242081135,0,0,0,62,3636,0.991199119911991,"TMMwsp",TRUE,FALSE,1.43460569207966,"purity_filtered",36,2,0.1,0.6,0.15,5,757224
16031,79,70,9,1720,0.0406976744186047,0.886075949367089,0.113924050632911,0.1,0.169490821200507,0,0,0,83,3199,0.987496092528915,"TMMwsp",TRUE,FALSE,1.32327352258641,"purity_ignored",36,3,0.2,0.6,0.15,5,1015719
17095,60,56,4,1720,0.0325581395348837,0.933333333333333,0.0666666666666667,0.1,0.170539978012129,0,0,0,92,2379,0.988650693568726,"TMMwsp",TRUE,FALSE,1.33382553801799,"purity_covariate",36,3,0.2,0.6,0.15,5,1015719
16765,54,52,2,1720,0.0302325581395349,0.962962962962963,0.037037037037037,0.1,0.171324237837257,0,0,0,90,2594,0.988434849653046,"TMMwsp",TRUE,FALSE,1.36058571600516,"purity_filtered",36,3,0.2,0.6,0.15,5,1015719
15581,825,151,674,1720,0.0877906976744186,0.183030303030303,0.816969696969697,0.1,0.128120396557938,0.025,0.0289855072463768,0,91,3736,0.98982869379015,"TMMwsp",TRUE,FALSE,1.37048615403622,"purity_ignored",36,4,0.3,0.6,0.15,5,736093
16632,13,12,1,1720,0.00697674418604651,0.923076923076923,0.0769230769230769,0.1,0.114526916079114,0,0,0,99,2661,0.989101841413003,"TMMwsp",TRUE,FALSE,1.44585091982361,"purity_covariate",36,4,0.3,0.6,0.15,5,736093
15179,131,56,75,1720,0.0325581395348837,0.427480916030534,0.572519083969466,0.1,0.131927567427601,0,0.00483091787439614,0,85,4290,0.98951048951049,"TMMwsp",FALSE,FALSE,1.34459088908015,"purity_filtered",36,4,0.3,0.6,0.15,5,736093
16139,3650,406,3244,1720,0.236046511627907,0.111232876712329,0.888767123287671,0.1,0.106542095248558,0.175,0.192592592592593,0,84,3590,0.98941504178273,"TMMwsp",TRUE,FALSE,1.46345912792406,"purity_ignored",36,5,0.4,0.6,0.15,5,1070687.5
17013,4,3,1,1720,0.00174418604651163,0.75,0.25,0.1,0.10523560190456,0,0,0,96,2463,0.987819732034105,"TMMwsp",TRUE,FALSE,1.35853698587905,"purity_covariate",36,5,0.4,0.6,0.15,5,1070687.5
16139,3650,406,3244,1720,0.236046511627907,0.111232876712329,0.888767123287671,0.1,0.106587397821184,0.175,0.192592592592593,0,84,3590,0.98941504178273,"TMMwsp",TRUE,FALSE,1.46345912792406,"purity_filtered",36,5,0.4,0.6,0.15,5,1070687.5
15463,50,48,2,1720,0.027906976744186,0.96,0.04,0.1,0.202447569913503,0,0,0,76,3645,0.986831275720165,"TMMwsp",TRUE,FALSE,1.65873647353802,"purity_ignored",37,1,0,0.6,0.15,5,1036726.5
16565,69,64,5,1720,0.0372093023255814,0.927536231884058,0.072463768115942,0.1,0.205010730803783,0,0,0,80,2705,0.987430683918669,"TMMwsp",TRUE,FALSE,1.44748758003439,"purity_covariate",37,1,0,0.6,0.15,5,1036726.5
15439,49,48,1,1720,0.027906976744186,0.979591836734694,0.0204081632653061,0.1,0.191602441244002,0,0,0,65,3186,0.98932831136221,"TMMwsp",TRUE,FALSE,1.36346457964904,"purity_filtered",37,1,0,0.6,0.15,5,1036726.5
15677,38,37,1,1720,0.0215116279069767,0.973684210526316,0.0263157894736842,0.1,0.174054734244477,0,0,0,86,3511,0.987467957846767,"TMMwsp",TRUE,FALSE,1.48918146209817,"purity_ignored",37,2,0.1,0.6,0.15,5,744442.5
